time,x-acceleration,y-acceleration,z-acceleration
2.920,-0.425,0.336,0.931
2.940,-0.417,0.330,0.931
2.960,-0.422,0.333,0.930
2.980,-0.420,0.329,0.929
3.000,-0.413,0.326,0.933
3.020,-0.408,0.322,0.934
3.040,-0.414,0.329,0.928
3.060,-0.419,0.330,0.932
3.080,-0.436,0.344,0.923
3.100,-0.447,0.354,0.920
3.120,-0.454,0.350,0.915
3.140,-0.432,0.343,0.921
3.160,-0.430,0.338,0.926
3.180,-0.454,0.357,0.914
3.200,-0.449,0.350,0.911
3.220,-0.397,0.321,0.934
3.240,-0.412,0.324,0.931
3.260,-0.442,0.346,0.928
3.280,-0.406,0.322,0.930
3.300,-0.381,0.303,0.941
3.320,-0.403,0.318,0.935
3.340,-0.427,0.334,0.926
3.360,-0.417,0.330,0.926
3.380,-0.406,0.322,0.931
3.400,-0.438,0.345,0.923
3.420,-0.461,0.361,0.914
3.440,-0.450,0.353,0.913
3.460,-0.455,0.356,0.906
3.480,-0.467,0.365,0.910
3.500,-0.473,0.367,0.903
3.520,-0.459,0.361,0.907
3.540,-0.454,0.354,0.916
3.560,-0.441,0.346,0.918
3.580,-0.442,0.346,0.915
3.600,-0.451,0.351,0.917
3.620,-0.453,0.345,0.898
3.640,-0.465,0.357,0.923
3.660,-0.589,0.462,0.831
3.680,-0.626,0.505,1.099
3.700,-0.583,0.474,1.280
3.720,-0.489,0.398,1.262
3.740,-0.380,0.312,1.263
3.760,-0.409,0.324,1.319
3.780,-0.486,0.353,1.346
3.800,-0.570,0.403,1.406
3.820,-0.642,0.451,1.395
3.840,-0.621,0.436,1.362
3.860,-0.548,0.383,1.319
3.880,-0.497,0.353,1.318
3.900,-0.507,0.365,1.297
3.920,-0.532,0.387,1.330
3.940,-0.587,0.417,1.343
3.960,-0.632,0.468,1.378
3.980,-0.661,0.496,1.349
4.000,-0.655,0.496,1.352
4.020,-0.644,0.489,1.356
4.040,-0.702,0.545,1.331
4.060,-0.707,0.557,1.302
4.080,-0.744,0.593,1.245
4.100,-0.738,0.586,1.190
4.120,-0.742,0.578,1.164
4.140,-0.766,0.588,1.100
4.160,-0.768,0.580,0.990
4.180,-0.737,0.552,0.886
4.200,-0.691,0.513,0.776
4.220,-0.652,0.469,0.682
4.240,-0.569,0.423,0.583
4.260,-0.524,0.385,0.549
4.280,-0.621,0.451,0.536
4.300,-0.590,0.405,0.462
4.320,-0.573,0.359,0.392
4.340,-0.559,0.329,0.337
4.360,-0.519,0.283,0.262
4.380,-0.519,0.264,0.182
4.400,-0.596,0.305,0.130
4.420,-0.641,0.333,0.077
4.440,-0.625,0.334,0.040
4.460,-0.478,0.269,-0.057
4.480,-0.387,0.228,-0.114
4.500,-0.330,0.190,-0.153
4.520,-0.283,0.151,-0.166
4.540,-0.249,0.095,-0.274
4.560,-0.128,0.048,-0.260
4.580,0.021,-0.003,-0.309
4.600,0.052,-0.092,-0.451
4.620,0.140,-0.156,-0.542
4.640,0.162,-0.172,-0.657
4.660,0.061,-0.121,-0.758
4.680,-0.015,-0.075,-0.773
4.700,0.083,-0.135,-0.814
4.720,0.239,-0.209,-0.873
4.740,0.312,-0.232,-0.888
4.760,0.329,-0.246,-0.886
4.780,0.304,-0.238,-0.875
4.800,0.280,-0.218,-0.860
4.820,0.291,-0.220,-0.850
4.840,0.310,-0.219,-0.835
4.860,0.291,-0.202,-0.828
4.880,0.200,-0.159,-0.812
4.900,0.210,-0.156,-0.820
4.920,0.242,-0.168,-0.845
4.940,0.249,-0.181,-0.846
4.960,0.249,-0.202,-0.842
4.980,0.237,-0.217,-0.858
5.000,0.213,-0.211,-0.893
5.020,0.020,-0.099,-0.961
5.040,0.128,-0.171,-0.971
5.060,0.249,-0.241,-0.968
5.080,0.240,-0.234,-1.003
5.100,0.258,-0.242,-1.018
5.120,0.281,-0.249,-0.985
5.140,0.275,-0.241,-0.972
5.160,0.240,-0.218,-0.945
5.180,0.182,-0.172,-0.906
5.200,0.155,-0.150,-0.860
5.220,0.182,-0.174,-0.801
5.240,0.183,-0.178,-0.759
5.260,0.198,-0.202,-0.757
5.280,0.215,-0.219,-0.767
5.300,0.274,-0.269,-0.813
5.320,0.282,-0.276,-0.838
5.340,0.269,-0.268,-0.860
5.360,0.249,-0.255,-0.869
5.380,0.235,-0.236,-0.861
5.400,0.231,-0.220,-0.839
5.420,0.230,-0.208,-0.823
5.440,0.216,-0.186,-0.796
5.460,0.202,-0.165,-0.757
5.480,0.194,-0.155,-0.739
5.500,0.205,-0.155,-0.735
5.520,0.249,-0.172,-0.749
5.540,0.284,-0.193,-0.793
5.560,0.327,-0.228,-0.883
5.580,0.407,-0.295,-1.051
5.600,0.567,-0.417,-1.233
5.620,0.718,-0.598,-1.570
5.640,0.792,-0.685,-1.591
5.660,0.681,-0.634,-1.567
5.680,0.556,-0.560,-1.456
5.700,0.476,-0.490,-1.250
5.720,0.463,-0.463,-1.189
5.740,0.571,-0.500,-1.123
5.760,0.513,-0.438,-1.128
5.780,0.429,-0.355,-1.093
5.800,0.360,-0.304,-1.089
5.820,0.250,-0.204,-1.042
5.840,0.215,-0.147,-0.972
5.860,0.292,-0.197,-0.893
5.880,0.295,-0.219,-0.868
5.900,0.310,-0.209,-0.797
5.920,0.306,-0.199,-0.743
5.940,0.328,-0.220,-0.681
5.960,0.302,-0.207,-0.596
5.980,0.312,-0.198,-0.526
6.000,0.398,-0.256,-0.446
6.020,0.039,-0.049,-0.139
6.040,-0.058,0.025,-0.023
6.060,-0.113,0.089,0.027
6.080,-0.215,0.153,0.023
6.100,-0.328,0.165,0.132
6.120,-0.196,0.142,0.039
6.140,-0.109,0.068,-0.036
6.160,-0.089,0.048,-0.189
6.180,0.003,0.015,-0.073
6.200,0.034,-0.039,-0.115
6.220,0.116,-0.086,-0.165
6.240,0.293,-0.147,-0.334
6.260,0.383,-0.237,-0.429
6.280,0.286,-0.225,-0.490
6.300,0.236,-0.176,-0.586
6.320,0.355,-0.241,-0.596
6.340,0.358,-0.278,-0.674
6.360,0.339,-0.318,-0.745
6.380,0.489,-0.443,-0.800
6.400,0.472,-0.442,-0.862
6.420,0.362,-0.389,-0.968
6.440,0.389,-0.400,-1.001
6.460,0.441,-0.457,-0.995
6.480,0.526,-0.552,-1.045
6.500,0.496,-0.516,-1.032
6.520,0.440,-0.431,-0.981
6.540,0.459,-0.435,-0.980
6.560,0.457,-0.427,-0.999
6.580,0.455,-0.405,-1.021
6.600,0.500,-0.417,-1.016
6.620,0.645,-0.506,-0.966
6.640,0.523,-0.429,-0.984
6.660,0.536,-0.426,-1.034
6.680,0.652,-0.487,-1.063
6.700,0.736,-0.545,-1.094
6.720,0.794,-0.577,-1.113
6.740,0.867,-0.609,-1.121
6.760,0.970,-0.676,-1.104
6.780,0.961,-0.700,-1.048
6.800,0.901,-0.683,-1.040
6.820,0.894,-0.717,-1.122
6.840,0.867,-0.728,-1.241
6.860,0.796,-0.674,-1.333
6.880,0.747,-0.625,-1.383
6.900,0.670,-0.549,-1.362
6.920,0.553,-0.442,-1.309
6.940,0.547,-0.387,-1.170
6.960,0.591,-0.423,-1.109
6.980,0.542,-0.408,-1.036
7.000,0.405,-0.325,-0.928
7.020,0.302,-0.255,-0.803
7.040,0.264,-0.224,-0.703
7.060,0.276,-0.231,-0.647
7.080,0.398,-0.302,-0.589
7.100,0.431,-0.316,-0.481
7.120,0.381,-0.301,-0.411
7.140,0.273,-0.219,-0.393
7.160,0.127,-0.073,-0.279
7.180,0.049,0.003,-0.162
7.200,-0.032,0.066,-0.077
7.220,-0.103,0.098,-0.013
7.240,-0.214,0.142,-0.029
7.260,-0.249,0.212,0.050
7.280,-0.237,0.182,0.063
7.300,-0.239,0.146,-0.025
7.320,-0.185,0.111,-0.039
7.340,-0.131,0.067,-0.054
7.360,0.001,-0.023,-0.150
7.380,-0.015,-0.117,-0.186
7.400,0.115,-0.231,-0.263
7.420,0.281,-0.313,-0.392
7.440,0.306,-0.344,-0.510
7.460,0.211,-0.276,-0.664
7.480,0.231,-0.207,-0.722
7.500,0.249,-0.213,-0.795
7.520,0.273,-0.248,-0.835
7.540,0.346,-0.265,-0.881
7.560,0.525,-0.390,-0.939
7.580,0.567,-0.479,-1.016
7.600,0.418,-0.398,-1.027
7.620,0.398,-0.389,-1.055
7.640,0.408,-0.429,-1.084
7.660,0.368,-0.410,-1.080
7.680,0.311,-0.333,-1.079
7.700,0.340,-0.323,-1.099
7.720,0.444,-0.385,-1.103
7.740,0.630,-0.520,-1.065
7.760,0.571,-0.456,-1.110
7.780,0.393,-0.302,-1.148
7.800,0.421,-0.324,-1.213
7.820,0.533,-0.393,-1.327
7.840,0.744,-0.534,-1.373
7.860,0.816,-0.593,-1.416
7.880,0.697,-0.534,-1.490
7.900,0.752,-0.592,-1.513
7.920,0.751,-0.622,-1.477
7.940,0.644,-0.577,-1.467
7.960,0.609,-0.544,-1.433
7.980,0.653,-0.563,-1.386
8.000,0.590,-0.501,-1.352
8.020,0.488,-0.406,-1.294
8.040,0.450,-0.353,-1.211
8.060,0.427,-0.325,-1.165
8.080,0.449,-0.328,-1.135
8.100,0.455,-0.332,-1.082
8.120,0.426,-0.342,-1.017
8.140,0.410,-0.321,-0.960
8.160,0.375,-0.261,-0.906
8.180,0.326,-0.201,-0.838
8.200,0.298,-0.169,-0.736
8.220,0.286,-0.143,-0.668
8.240,0.253,-0.134,-0.591
8.260,0.224,-0.142,-0.500
8.280,0.236,-0.160,-0.352
8.300,0.098,-0.076,-0.240
8.320,-0.049,0.023,-0.089
8.340,-0.149,0.082,-0.020
8.360,-0.350,0.169,-0.051
8.380,-0.316,0.198,0.104
8.400,-0.341,0.199,0.062
8.420,-0.289,0.141,-0.037
8.440,-0.202,0.107,-0.043
8.460,-0.207,0.091,-0.166
8.480,-0.084,0.053,-0.127
8.500,-0.040,0.052,-0.102
8.520,-0.024,0.002,-0.185
8.540,0.151,-0.107,-0.265
8.560,0.242,-0.154,-0.306
8.580,0.233,-0.180,-0.415
8.600,0.268,-0.227,-0.470
8.620,0.163,-0.178,-0.603
8.640,0.195,-0.218,-0.691
8.660,0.455,-0.452,-0.783
8.680,0.576,-0.571,-0.864
8.700,0.359,-0.399,-0.947
8.720,0.296,-0.342,-0.962
8.740,0.276,-0.366,-0.997
8.760,0.382,-0.422,-1.021
8.780,0.727,-0.582,-1.030
8.800,0.733,-0.542,-1.068
8.820,0.473,-0.381,-1.059
8.840,0.459,-0.417,-1.123
8.860,0.724,-0.577,-1.197
8.880,0.894,-0.680,-1.209
8.900,0.654,-0.537,-1.363
8.920,0.671,-0.550,-1.519
8.940,0.920,-0.746,-1.630
8.960,1.211,-0.967,-1.650
8.980,0.781,-0.699,-1.636
9.000,0.824,-0.741,-1.530
9.020,0.954,-0.826,-1.497
9.040,0.688,-0.645,-1.529
9.060,0.624,-0.580,-1.493
9.080,0.829,-0.684,-1.392
9.100,0.829,-0.660,-1.321
9.120,0.596,-0.484,-1.228
9.140,0.598,-0.466,-1.133
9.160,0.515,-0.388,-1.096
9.180,0.457,-0.326,-1.039
9.200,0.411,-0.283,-0.945
9.220,0.482,-0.338,-0.823
9.240,0.476,-0.340,-0.715
9.260,0.324,-0.228,-0.612
9.280,0.343,-0.183,-0.445
9.300,0.314,-0.183,-0.379
9.320,0.300,-0.187,-0.298
9.340,0.229,-0.147,-0.167
9.360,0.083,-0.048,-0.061
9.380,-0.084,0.061,-0.000
9.400,-0.140,0.045,0.019
9.420,-0.437,0.161,0.112
9.440,-0.394,0.264,0.272
9.460,-0.357,0.197,0.110
9.480,-0.267,0.137,-0.023
9.500,-0.204,0.139,-0.091
9.520,-0.164,0.112,-0.089
9.540,-0.106,0.071,-0.117
9.560,-0.068,0.045,-0.149
9.580,0.018,-0.030,-0.252
9.600,0.115,-0.082,-0.343
9.620,0.173,-0.124,-0.461
9.640,0.211,-0.179,-0.564
9.660,0.144,-0.149,-0.636
9.680,0.160,-0.115,-0.682
9.700,0.375,-0.267,-0.757
9.720,0.456,-0.363,-0.807
9.740,0.283,-0.265,-0.922
9.760,0.217,-0.193,-0.953
9.780,0.369,-0.314,-1.077
9.800,0.489,-0.424,-1.154
9.820,0.339,-0.327,-1.174
9.840,0.238,-0.247,-1.225
9.860,0.292,-0.285,-1.237
9.880,0.466,-0.415,-1.203
9.900,0.360,-0.357,-1.193
9.920,0.231,-0.263,-1.266
9.940,0.292,-0.300,-1.367
9.960,0.480,-0.425,-1.478
9.980,0.583,-0.493,-1.635
10.000,0.592,-0.481,-1.720
10.020,0.640,-0.507,-1.756
10.040,0.749,-0.579,-1.792
10.060,0.689,-0.562,-1.770
10.080,0.647,-0.563,-1.709
10.100,0.625,-0.549,-1.649
10.120,0.570,-0.498,-1.574
10.140,0.539,-0.460,-1.456
10.160,0.500,-0.418,-1.362
10.180,0.491,-0.410,-1.310
10.200,0.436,-0.366,-1.248
10.220,0.369,-0.315,-1.184
10.240,0.347,-0.294,-1.127
10.260,0.285,-0.253,-1.062
10.280,0.238,-0.207,-1.006
10.300,0.202,-0.165,-0.911
10.320,0.147,-0.131,-0.831
10.340,0.124,-0.115,-0.772
10.360,0.227,-0.161,-0.695
10.380,0.166,-0.122,-0.642
10.400,0.082,-0.080,-0.581
10.420,0.141,-0.112,-0.541
10.440,0.177,-0.133,-0.435
10.460,0.026,-0.034,-0.270
10.480,-0.069,0.059,-0.083
10.500,-0.109,0.094,0.019
10.520,-0.357,0.254,0.033
10.540,-0.367,0.253,0.307
10.560,-0.335,0.201,0.218
10.580,-0.294,0.207,-0.019
10.600,-0.227,0.151,-0.111
10.620,-0.166,0.133,-0.154
10.640,-0.100,0.078,-0.140
10.660,-0.086,0.042,-0.156
10.680,0.006,-0.042,-0.251
10.700,0.086,-0.063,-0.248
10.720,0.098,-0.132,-0.428
10.740,0.140,-0.173,-0.589
10.760,0.125,-0.189,-0.722
10.780,0.276,-0.270,-0.795
10.800,0.227,-0.217,-0.858
10.820,0.209,-0.199,-0.927
10.840,0.382,-0.318,-0.971
10.860,0.372,-0.351,-0.943
10.880,0.296,-0.241,-0.970
10.900,0.494,-0.354,-0.992
10.920,0.396,-0.319,-1.030
10.940,0.171,-0.166,-1.043
10.960,0.145,-0.140,-1.080
10.980,0.220,-0.219,-1.197
11.000,0.436,-0.388,-1.319
11.020,0.319,-0.318,-1.436
11.040,0.252,-0.280,-1.583
11.060,0.378,-0.374,-1.809
11.080,0.865,-0.702,-2.000
11.100,0.856,-0.684,-2.000
11.120,0.635,-0.502,-1.993
11.140,0.768,-0.581,-1.919
11.160,0.578,-0.467,-1.729
11.180,0.597,-0.487,-1.627
11.200,0.591,-0.470,-1.610
11.220,0.431,-0.345,-1.537
11.240,0.312,-0.285,-1.439
11.260,0.333,-0.318,-1.361
11.280,0.438,-0.422,-1.265
11.300,0.221,-0.241,-1.091
11.320,0.276,-0.261,-1.033
11.340,0.293,-0.282,-0.954
11.360,0.185,-0.214,-0.846
11.380,0.132,-0.180,-0.760
11.400,0.217,-0.236,-0.674
11.420,0.256,-0.243,-0.574
11.440,0.210,-0.183,-0.469
11.460,0.048,-0.057,-0.325
11.480,-0.087,0.053,-0.116
11.500,-0.109,0.088,0.012
11.520,-0.255,0.187,-0.022
11.540,-0.322,0.291,0.168
11.560,-0.278,0.281,0.232
11.580,-0.289,0.282,0.073
11.600,-0.219,0.205,-0.032
11.620,-0.152,0.132,-0.017
11.640,-0.169,0.157,-0.104
11.660,-0.107,0.071,-0.128
11.680,-0.075,0.017,-0.148
11.700,0.003,-0.016,-0.241
11.720,0.192,-0.157,-0.450
11.740,0.205,-0.174,-0.504
11.760,0.095,-0.101,-0.596
11.780,0.131,-0.155,-0.685
11.800,0.313,-0.260,-0.757
11.820,0.247,-0.195,-0.807
11.840,0.131,-0.151,-0.866
11.860,0.198,-0.212,-0.930
11.880,0.413,-0.349,-0.962
11.900,0.289,-0.278,-1.017
11.920,0.233,-0.254,-1.071
11.940,0.310,-0.331,-1.119
11.960,0.207,-0.262,-1.186
11.980,0.131,-0.191,-1.206
12.000,0.107,-0.184,-1.262
12.020,0.091,-0.188,-1.350
12.040,0.165,-0.228,-1.409
12.060,0.229,-0.269,-1.486
12.080,0.260,-0.281,-1.604
12.100,0.323,-0.309,-1.795
12.120,0.407,-0.356,-1.933
12.140,0.672,-0.532,-1.876
12.160,0.447,-0.381,-1.847
12.180,0.350,-0.327,-1.795
12.200,0.500,-0.422,-1.737
12.220,0.360,-0.339,-1.695
12.240,0.247,-0.275,-1.602
12.260,0.248,-0.250,-1.533
12.280,0.230,-0.210,-1.485
12.300,0.212,-0.195,-1.432
12.320,0.193,-0.191,-1.346
12.340,0.176,-0.185,-1.241
12.360,0.165,-0.186,-1.172
12.380,0.172,-0.188,-1.114
12.400,0.189,-0.193,-1.035
12.420,0.150,-0.168,-0.937
12.440,0.117,-0.135,-0.813
12.460,0.056,-0.083,-0.702
12.480,0.011,-0.054,-0.583
12.500,0.096,-0.114,-0.542
12.520,0.227,-0.197,-0.466
12.540,0.228,-0.191,-0.423
12.560,-0.036,0.007,-0.227
12.580,-0.152,0.093,-0.153
12.600,-0.284,0.215,-0.000
12.620,-0.290,0.222,0.156
12.640,-0.299,0.190,0.182
12.660,-0.275,0.169,0.038
12.680,-0.161,0.111,-0.010
12.700,-0.230,0.124,-0.132
12.720,-0.070,-0.003,-0.241
12.740,-0.035,-0.043,-0.167
12.760,0.025,-0.040,-0.150
12.780,0.082,-0.080,-0.208
12.800,0.165,-0.161,-0.302
12.820,0.226,-0.192,-0.384
12.840,0.183,-0.182,-0.489
12.860,0.004,-0.122,-0.605
12.880,0.042,-0.138,-0.622
12.900,0.086,-0.163,-0.683
12.920,0.065,-0.217,-0.809
12.940,0.188,-0.285,-0.940
12.960,0.461,-0.449,-1.007
12.980,0.270,-0.368,-1.102
13.000,0.251,-0.332,-1.103
13.020,0.239,-0.323,-1.090
13.040,0.253,-0.315,-1.138
13.060,0.387,-0.384,-1.176
13.080,0.462,-0.413,-1.215
13.100,0.325,-0.283,-1.266
13.120,0.277,-0.251,-1.324
13.140,0.281,-0.283,-1.424
13.160,0.333,-0.339,-1.565
13.180,0.475,-0.461,-1.699
13.200,0.838,-0.741,-1.810
13.220,0.723,-0.680,-1.906
13.240,0.557,-0.573,-1.883
13.260,0.613,-0.615,-1.748
13.280,0.525,-0.552,-1.664
13.300,0.556,-0.575,-1.645
13.320,0.491,-0.529,-1.607
13.340,0.391,-0.438,-1.512
13.360,0.327,-0.383,-1.443
13.380,0.314,-0.361,-1.361
13.400,0.334,-0.342,-1.195
13.420,0.408,-0.374,-1.113
13.440,0.411,-0.324,-1.041
13.460,0.301,-0.211,-0.950
13.480,0.244,-0.169,-0.836
13.500,0.203,-0.137,-0.744
13.520,0.267,-0.169,-0.679
13.540,0.361,-0.234,-0.631
13.560,0.325,-0.227,-0.558
13.580,0.261,-0.194,-0.499
13.600,0.113,-0.102,-0.406
13.620,0.031,-0.068,-0.290
13.640,-0.004,-0.041,-0.125
13.660,-0.103,0.066,0.004
13.680,-0.115,0.094,0.007
13.700,-0.310,0.220,0.116
13.720,-0.249,0.167,0.120
13.740,-0.158,0.199,0.198
13.760,-0.191,0.145,0.058
13.780,-0.190,0.094,-0.109
13.800,-0.104,0.023,-0.141
13.820,-0.021,0.001,-0.129
13.840,-0.010,-0.027,-0.240
13.860,0.037,-0.095,-0.426
13.880,0.147,-0.169,-0.573
13.900,0.128,-0.152,-0.657
13.920,-0.122,-0.005,-0.743
13.940,-0.158,0.013,-0.763
13.960,-0.081,-0.037,-0.860
13.980,-0.149,-0.054,-0.960
14.000,-0.140,-0.069,-0.984
14.020,-0.018,-0.076,-1.035
14.040,0.081,-0.130,-1.095
14.060,0.074,-0.184,-1.137
14.080,-0.019,-0.109,-1.146
14.100,-0.091,-0.017,-1.146
14.120,-0.148,0.001,-1.202
14.140,-0.087,-0.056,-1.324
14.160,0.044,-0.139,-1.446
14.180,0.175,-0.227,-1.579
14.200,-0.021,-0.098,-1.771
14.220,0.090,-0.150,-2.000
14.240,0.250,-0.264,-1.996
14.260,0.222,-0.248,-2.000
14.280,0.089,-0.173,-1.987
14.300,0.031,-0.143,-1.865
14.320,0.027,-0.145,-1.732
14.340,-0.040,-0.105,-1.668
14.360,-0.031,-0.106,-1.605
14.380,0.000,-0.126,-1.523
14.400,-0.031,-0.095,-1.439
14.420,-0.017,-0.077,-1.369
14.440,0.028,-0.076,-1.316
14.460,0.106,-0.131,-1.267
14.480,0.125,-0.162,-1.200
14.500,0.039,-0.099,-1.111
14.520,-0.044,-0.024,-1.014
14.540,0.125,-0.153,-0.924
14.560,0.159,-0.170,-0.866
14.580,0.155,-0.136,-0.799
14.600,0.148,-0.089,-0.773
14.620,0.056,-0.024,-0.431
14.640,-0.053,0.043,-0.196
14.660,-0.097,0.085,-0.030
14.680,-0.107,0.084,0.027
14.700,-0.179,0.150,0.078
14.720,-0.253,0.217,0.159
14.740,-0.270,0.208,0.223
14.760,-0.237,0.138,0.104
14.780,-0.238,0.141,-0.054
14.800,-0.214,0.106,-0.181
14.820,-0.106,0.064,-0.181
14.840,-0.064,0.021,-0.158
14.860,-0.040,-0.002,-0.178
14.880,0.011,-0.031,-0.192
14.900,0.049,-0.054,-0.390
14.920,0.132,-0.122,-0.621
14.940,0.120,-0.123,-0.726
14.960,-0.102,0.001,-0.781
14.980,-0.162,0.074,-0.821
15.000,-0.079,0.007,-0.923
15.020,-0.052,-0.059,-1.012
15.040,0.154,-0.130,-1.138
15.060,0.154,-0.081,-1.221
15.080,0.039,-0.015,-1.244
15.100,-0.035,0.020,-1.242
15.120,0.028,0.008,-1.244
15.140,0.014,0.032,-1.224
15.160,-0.023,-0.000,-1.217
15.180,-0.105,-0.007,-1.230
15.200,-0.204,0.023,-1.252
15.220,-0.176,-0.016,-1.318
15.240,-0.185,-0.034,-1.479
15.260,-0.211,-0.036,-1.677
15.280,-0.206,-0.029,-1.826
15.300,-0.128,-0.049,-1.952
15.320,0.348,-0.327,-2.000
15.340,0.509,-0.368,-2.000
15.360,0.135,-0.108,-1.945
15.380,0.195,-0.148,-1.754
15.400,0.349,-0.252,-1.606
15.420,0.217,-0.177,-1.612
15.440,0.157,-0.152,-1.605
15.460,0.074,-0.128,-1.456
15.480,-0.054,-0.047,-1.388
15.500,0.102,-0.134,-1.338
15.520,0.160,-0.141,-1.289
15.540,0.044,-0.052,-1.249
15.560,0.044,-0.057,-1.184
15.580,-0.003,-0.038,-1.087
15.600,-0.079,0.011,-0.979
15.620,-0.098,0.011,-0.891
15.640,-0.049,-0.032,-0.859
15.660,0.154,-0.148,-0.836
15.680,0.199,-0.156,-0.736
15.700,0.076,-0.070,-0.645
15.720,-0.034,0.010,-0.528
