time,x-acceleration,y-acceleration,z-acceleration
3.240,0.763,0.706,0.007
3.260,0.770,0.687,-0.001
3.280,0.768,0.676,-0.006
3.300,0.742,0.660,-0.013
3.320,0.710,0.681,-0.021
3.340,0.688,0.708,-0.025
3.360,0.668,0.741,-0.023
3.380,0.637,0.765,-0.028
3.400,0.612,0.778,-0.029
3.420,0.591,0.779,-0.025
3.440,0.586,0.775,-0.020
3.460,0.587,0.757,-0.015
3.480,0.580,0.731,-0.011
3.500,0.583,0.704,-0.008
3.520,0.582,0.688,-0.005
3.540,0.579,0.686,0.000
3.560,0.585,0.691,0.005
3.580,0.594,0.700,0.005
3.600,0.604,0.704,0.005
3.620,0.619,0.704,0.004
3.640,0.625,0.705,0.004
3.660,0.626,0.697,0.000
3.680,0.631,0.668,-0.001
3.700,0.612,0.645,-0.001
3.720,0.604,0.600,-0.005
3.740,0.579,0.585,-0.005
3.760,0.582,0.583,-0.004
3.780,0.596,0.581,-0.009
3.800,0.595,0.587,-0.013
3.820,0.581,0.578,-0.013
3.840,0.581,0.583,-0.012
3.860,0.591,0.605,-0.013
3.880,0.599,0.628,-0.013
3.900,0.591,0.628,-0.014
3.920,0.581,0.634,-0.021
3.940,0.583,0.661,-0.026
3.960,0.609,0.684,-0.027
3.980,0.614,0.684,-0.029
4.000,0.608,0.677,-0.030
4.020,0.608,0.682,-0.030
4.040,0.613,0.688,-0.035
4.060,0.627,0.702,-0.037
4.080,0.640,0.716,-0.042
4.100,0.654,0.719,-0.033
4.120,0.657,0.720,-0.039
4.140,0.667,0.703,-0.029
4.160,0.670,0.694,-0.029
4.180,0.688,0.700,-0.032
4.200,0.709,0.706,-0.029
4.220,0.712,0.703,-0.027
4.240,0.721,0.709,-0.027
4.260,0.763,0.709,-0.023
4.280,0.775,0.687,-0.018
4.300,0.765,0.686,-0.017
4.320,0.747,0.684,-0.020
4.340,0.709,0.689,-0.025
4.360,0.718,0.700,-0.025
4.380,0.744,0.716,-0.026
4.400,0.737,0.716,-0.028
4.420,0.716,0.702,-0.025
4.440,0.696,0.696,-0.024
4.460,0.684,0.685,-0.021
4.480,0.675,0.684,-0.026
4.500,0.684,0.692,-0.028
4.520,0.690,0.699,-0.027
4.540,0.686,0.713,-0.029
4.560,0.709,0.743,-0.027
4.580,0.719,0.751,-0.030
4.600,0.724,0.750,-0.039
4.620,0.735,0.757,-0.047
4.640,0.756,0.773,-0.052
4.660,0.773,0.790,-0.053
4.680,0.796,0.801,-0.052
4.700,0.799,0.797,-0.053
4.720,0.793,0.786,-0.057
4.740,0.818,0.800,-0.062
4.760,0.866,0.827,-0.061
4.780,0.903,0.843,-0.057
4.800,0.938,0.854,-0.057
4.820,0.954,0.857,-0.058
4.840,0.966,0.862,-0.063
4.860,0.973,0.871,-0.057
4.880,0.985,0.884,-0.055
4.900,0.986,0.883,-0.057
4.920,0.970,0.876,-0.055
4.940,0.958,0.867,-0.046
4.960,0.931,0.853,-0.039
4.980,0.895,0.856,-0.036
5.000,0.881,0.855,-0.034
5.020,0.856,0.847,-0.034
5.040,0.834,0.840,-0.029
5.060,0.822,0.844,-0.024
5.080,0.812,0.846,-0.019
5.100,0.807,0.843,-0.014
5.120,0.798,0.840,-0.011
5.140,0.775,0.823,-0.013
5.160,0.763,0.812,-0.015
5.180,0.765,0.812,-0.014
5.200,0.768,0.813,-0.015
5.220,0.770,0.819,-0.011
5.240,0.773,0.817,-0.010
5.260,0.760,0.802,-0.010
5.280,0.736,0.777,-0.009
5.300,0.708,0.755,-0.007
5.320,0.668,0.718,-0.007
5.340,0.615,0.675,-0.011
5.360,0.589,0.657,-0.005
5.380,0.558,0.633,-0.010
5.400,0.482,0.564,-0.009
5.420,0.440,0.529,-0.006
5.440,0.394,0.491,-0.007
5.460,0.351,0.446,-0.000
5.480,0.300,0.394,0.005
5.500,0.258,0.355,0.009
5.520,0.226,0.328,0.007
5.540,0.211,0.317,0.005
5.560,0.212,0.335,0.000
5.580,0.252,0.397,-0.009
5.600,0.350,0.494,-0.023
5.620,0.455,0.602,-0.044
5.640,0.552,0.666,-0.061
5.660,0.676,0.726,-0.076
5.680,0.854,0.797,-0.079
5.700,1.019,0.797,-0.072
5.720,1.019,0.745,-0.064
5.740,0.895,0.704,-0.037
5.760,0.726,0.678,-0.006
5.780,0.614,0.662,0.018
5.800,0.564,0.662,0.037
5.820,0.530,0.665,0.048
5.840,0.553,0.672,0.042
5.860,0.624,0.694,0.039
5.880,0.707,0.711,0.042
5.900,0.778,0.694,0.036
5.920,0.807,0.680,0.015
5.940,0.827,0.647,-0.000
5.960,0.793,0.642,-0.014
5.980,0.728,0.642,-0.036
6.000,0.666,0.655,-0.042
6.020,0.627,0.676,-0.044
6.040,0.603,0.698,-0.048
6.060,0.596,0.715,-0.050
6.080,0.590,0.716,-0.047
6.100,0.596,0.705,-0.040
6.120,0.608,0.683,-0.023
6.140,0.607,0.671,-0.020
6.160,0.599,0.661,-0.019
6.180,0.580,0.640,-0.019
6.200,0.566,0.624,-0.017
6.220,0.560,0.617,-0.009
6.240,0.567,0.581,-0.005
6.260,0.553,0.567,-0.002
6.280,0.578,0.584,-0.002
6.300,0.628,0.625,-0.006
6.320,0.668,0.668,-0.009
6.340,0.689,0.701,-0.019
6.360,0.703,0.708,-0.025
6.380,0.690,0.691,-0.023
6.400,0.662,0.675,-0.022
6.420,0.636,0.653,-0.017
6.440,0.609,0.634,-0.013
6.460,0.588,0.618,-0.010
6.480,0.585,0.620,-0.016
6.500,0.604,0.637,-0.015
6.520,0.632,0.653,-0.017
6.540,0.635,0.651,-0.021
6.560,0.636,0.638,-0.017
6.580,0.643,0.640,-0.014
6.600,0.667,0.649,-0.020
6.620,0.678,0.670,-0.026
6.640,0.698,0.678,-0.028
6.660,0.695,0.664,-0.026
6.680,0.690,0.645,-0.025
6.700,0.693,0.637,-0.025
6.720,0.695,0.641,-0.024
6.740,0.695,0.645,-0.025
6.760,0.705,0.659,-0.026
6.780,0.712,0.666,-0.029
6.800,0.711,0.664,-0.030
6.820,0.715,0.662,-0.022
6.840,0.707,0.654,-0.018
6.860,0.702,0.652,-0.016
6.880,0.709,0.663,-0.014
6.900,0.720,0.678,-0.015
6.920,0.719,0.682,-0.016
6.940,0.718,0.678,-0.021
6.960,0.717,0.682,-0.021
6.980,0.726,0.689,-0.020
7.000,0.745,0.708,-0.018
7.020,0.756,0.721,-0.019
7.040,0.755,0.722,-0.024
7.060,0.759,0.729,-0.023
7.080,0.758,0.727,-0.023
7.100,0.725,0.722,-0.022
7.120,0.714,0.722,-0.014
7.140,0.702,0.712,-0.017
7.160,0.694,0.698,-0.021
7.180,0.710,0.695,-0.025
7.200,0.725,0.699,-0.027
7.220,0.738,0.710,-0.031
7.240,0.774,0.734,-0.036
7.260,0.827,0.766,-0.039
7.280,0.882,0.792,-0.042
7.300,0.925,0.812,-0.048
7.320,0.975,0.835,-0.048
7.340,1.021,0.852,-0.046
7.360,1.055,0.869,-0.037
7.380,1.070,0.890,-0.032
7.400,1.053,0.897,-0.032
7.420,1.033,0.892,-0.032
7.440,1.004,0.876,-0.029
7.460,0.977,0.855,-0.028
7.480,0.964,0.852,-0.023
7.500,0.960,0.858,-0.020
7.520,0.948,0.858,-0.017
7.540,0.922,0.842,-0.016
7.560,0.893,0.827,-0.016
7.580,0.873,0.818,-0.021
7.600,0.856,0.813,-0.022
7.620,0.837,0.805,-0.020
7.640,0.818,0.797,-0.020
7.660,0.803,0.791,-0.018
7.680,0.800,0.793,-0.019
7.700,0.805,0.801,-0.020
7.720,0.810,0.792,-0.019
7.740,0.795,0.777,-0.021
7.760,0.785,0.773,-0.021
7.780,0.787,0.767,-0.022
7.800,0.782,0.751,-0.029
7.820,0.767,0.733,-0.032
7.840,0.751,0.715,-0.032
7.860,0.727,0.697,-0.031
7.880,0.691,0.669,-0.030
7.900,0.647,0.635,-0.028
7.920,0.601,0.604,-0.028
7.940,0.565,0.577,-0.025
7.960,0.523,0.545,-0.028
7.980,0.476,0.512,-0.025
8.000,0.432,0.480,-0.021
8.020,0.387,0.449,-0.016
8.040,0.339,0.418,-0.011
8.060,0.301,0.389,-0.006
8.080,0.263,0.365,-0.004
8.100,0.240,0.354,0.001
8.120,0.247,0.378,0.001
8.140,0.282,0.417,-0.002
8.160,0.324,0.473,-0.014
8.180,0.388,0.536,-0.020
8.200,0.444,0.603,-0.028
8.220,0.532,0.668,-0.032
8.240,0.647,0.724,-0.043
8.260,0.837,0.732,-0.051
8.280,0.994,0.651,-0.037
8.300,0.986,0.651,-0.051
8.320,0.896,0.641,-0.054
8.340,0.788,0.602,-0.049
8.360,0.718,0.641,-0.045
8.380,0.640,0.669,-0.037
8.400,0.593,0.684,-0.028
8.420,0.574,0.676,-0.026
8.440,0.579,0.662,-0.019
8.460,0.615,0.662,-0.007
8.480,0.663,0.665,0.001
8.500,0.708,0.661,0.006
8.520,0.745,0.653,0.010
8.540,0.758,0.620,0.012
8.560,0.739,0.606,0.011
8.580,0.702,0.601,0.004
8.600,0.665,0.608,-0.001
8.620,0.633,0.623,-0.006
8.640,0.604,0.613,-0.012
8.660,0.574,0.615,-0.017
8.680,0.587,0.633,-0.015
8.700,0.592,0.633,-0.025
8.720,0.603,0.637,-0.031
8.740,0.603,0.625,-0.030
8.760,0.613,0.611,-0.029
8.780,0.613,0.597,-0.026
8.800,0.626,0.598,-0.024
8.820,0.650,0.615,-0.023
8.840,0.666,0.633,-0.024
8.860,0.676,0.629,-0.025
8.880,0.668,0.620,-0.022
8.900,0.667,0.612,-0.020
8.920,0.668,0.610,-0.017
8.940,0.675,0.614,-0.018
8.960,0.664,0.607,-0.012
8.980,0.647,0.591,-0.012
9.000,0.635,0.588,-0.012
9.020,0.623,0.579,-0.013
9.040,0.620,0.574,-0.014
9.060,0.624,0.583,-0.012
9.080,0.638,0.603,-0.016
9.100,0.645,0.628,-0.017
9.120,0.674,0.647,-0.020
9.140,0.687,0.651,-0.022
9.160,0.690,0.652,-0.024
9.180,0.706,0.663,-0.025
9.200,0.716,0.665,-0.029
9.220,0.716,0.665,-0.029
9.240,0.722,0.668,-0.030
9.260,0.727,0.668,-0.031
9.280,0.738,0.670,-0.028
9.300,0.748,0.671,-0.023
9.320,0.751,0.664,-0.023
9.340,0.740,0.663,-0.028
9.360,0.744,0.665,-0.031
9.380,0.760,0.675,-0.029
9.400,0.770,0.681,-0.028
9.420,0.764,0.676,-0.026
9.440,0.747,0.662,-0.019
9.460,0.736,0.652,-0.018
9.480,0.729,0.645,-0.015
9.500,0.715,0.638,-0.016
9.520,0.689,0.623,-0.015
9.540,0.667,0.615,-0.012
9.560,0.681,0.625,-0.012
9.580,0.739,0.666,-0.010
9.600,0.742,0.665,-0.013
9.620,0.758,0.681,-0.014
9.640,0.785,0.713,-0.021
9.660,0.823,0.752,-0.028
9.680,0.871,0.785,-0.036
9.700,0.900,0.803,-0.041
9.720,0.933,0.814,-0.044
9.740,0.975,0.828,-0.046
9.760,1.019,0.839,-0.042
9.780,1.056,0.840,-0.048
9.800,1.076,0.843,-0.051
9.820,1.086,0.850,-0.050
9.840,1.071,0.846,-0.045
9.860,1.054,0.842,-0.043
9.880,1.055,0.845,-0.042
9.900,1.063,0.865,-0.039
9.920,1.062,0.867,-0.042
9.940,1.039,0.849,-0.041
9.960,1.012,0.838,-0.042
9.980,0.972,0.821,-0.043
10.000,0.907,0.802,-0.040
10.020,0.888,0.797,-0.038
10.040,0.867,0.785,-0.037
10.060,0.853,0.773,-0.036
10.080,0.847,0.771,-0.040
10.100,0.842,0.767,-0.040
10.120,0.839,0.764,-0.034
10.140,0.836,0.771,-0.035
10.160,0.836,0.773,-0.034
10.180,0.814,0.753,-0.035
10.200,0.788,0.737,-0.034
10.220,0.760,0.713,-0.034
10.240,0.731,0.685,-0.027
10.260,0.700,0.662,-0.019
10.280,0.662,0.630,-0.014
10.300,0.618,0.601,-0.008
10.320,0.588,0.570,-0.008
10.340,0.550,0.537,-0.006
10.360,0.511,0.510,-0.005
10.380,0.471,0.483,-0.002
10.400,0.423,0.451,0.002
10.420,0.338,0.400,0.007
10.440,0.320,0.383,0.006
10.460,0.307,0.375,0.004
10.480,0.313,0.376,0.004
10.500,0.334,0.389,-0.002
10.520,0.359,0.411,-0.006
10.540,0.390,0.440,-0.006
10.560,0.430,0.471,-0.007
10.580,0.475,0.508,-0.006
10.600,0.522,0.544,-0.011
10.620,0.580,0.579,-0.015
10.640,0.646,0.606,-0.015
10.660,0.758,0.620,-0.012
10.680,0.916,0.570,-0.007
10.700,1.026,0.503,-0.004
10.720,1.013,0.484,-0.019
10.740,1.003,0.467,-0.029
10.760,0.904,0.524,-0.025
10.780,0.798,0.615,-0.028
10.800,0.709,0.618,-0.026
10.820,0.632,0.611,-0.018
10.840,0.589,0.600,-0.013
10.860,0.607,0.598,-0.007
10.880,0.659,0.580,-0.010
10.900,0.689,0.562,-0.004
10.920,0.716,0.557,-0.004
10.940,0.742,0.547,-0.005
10.960,0.744,0.534,-0.001
10.980,0.729,0.538,0.004
11.000,0.702,0.536,0.008
11.020,0.658,0.523,0.008
11.040,0.617,0.501,0.008
11.060,0.589,0.485,0.007
11.080,0.571,0.477,0.004
11.100,0.578,0.488,-0.000
11.120,0.599,0.512,-0.005
11.140,0.624,0.548,-0.008
11.160,0.689,0.627,-0.016
11.180,0.702,0.644,-0.015
11.200,0.692,0.617,-0.010
11.220,0.669,0.603,-0.014
11.240,0.685,0.625,-0.014
11.260,0.691,0.626,-0.013
11.280,0.684,0.612,-0.013
11.300,0.675,0.597,-0.012
11.320,0.678,0.595,-0.012
11.340,0.696,0.602,-0.015
11.360,0.717,0.614,-0.018
11.380,0.731,0.620,-0.020
11.400,0.727,0.614,-0.020
11.420,0.714,0.603,-0.018
11.440,0.711,0.597,-0.015
11.460,0.713,0.590,-0.014
11.480,0.724,0.596,-0.021
11.500,0.735,0.600,-0.020
11.520,0.739,0.597,-0.021
11.540,0.728,0.588,-0.027
11.560,0.724,0.575,-0.030
11.580,0.722,0.578,-0.029
11.600,0.721,0.574,-0.032
11.620,0.730,0.581,-0.030
11.640,0.746,0.597,-0.027
11.660,0.745,0.604,-0.034
11.680,0.756,0.617,-0.040
11.700,0.762,0.628,-0.038
11.720,0.761,0.638,-0.038
11.740,0.769,0.648,-0.035
11.760,0.769,0.657,-0.032
11.780,0.765,0.654,-0.033
11.800,0.767,0.651,-0.033
11.820,0.776,0.656,-0.037
11.840,0.788,0.668,-0.040
11.860,0.797,0.675,-0.040
11.880,0.799,0.670,-0.038
11.900,0.807,0.669,-0.036
11.920,0.833,0.680,-0.040
11.940,0.860,0.690,-0.040
11.960,0.885,0.702,-0.039
11.980,0.908,0.709,-0.038
12.000,0.920,0.716,-0.036
12.020,0.949,0.730,-0.033
12.040,0.998,0.756,-0.031
12.060,1.079,0.784,-0.031
12.080,1.109,0.793,-0.028
12.100,1.121,0.808,-0.029
12.120,1.106,0.809,-0.030
12.140,1.075,0.809,-0.034
12.160,1.063,0.817,-0.040
12.180,1.042,0.806,-0.037
12.200,1.015,0.793,-0.036
12.220,0.985,0.788,-0.036
12.240,0.967,0.787,-0.040
12.260,0.943,0.777,-0.042
12.280,0.924,0.768,-0.040
12.300,0.917,0.764,-0.037
12.320,0.918,0.759,-0.036
12.340,0.903,0.749,-0.034
12.360,0.890,0.740,-0.035
12.380,0.879,0.730,-0.035
12.400,0.863,0.714,-0.036
12.420,0.848,0.689,-0.035
12.440,0.834,0.679,-0.033
12.460,0.831,0.676,-0.032
12.480,0.807,0.657,-0.033
12.500,0.796,0.642,-0.031
12.520,0.791,0.629,-0.031
12.540,0.776,0.622,-0.032
12.560,0.756,0.615,-0.035
12.580,0.717,0.598,-0.031
12.600,0.671,0.567,-0.028
12.620,0.618,0.528,-0.024
12.640,0.570,0.498,-0.018
12.660,0.520,0.468,-0.015
12.680,0.461,0.427,-0.012
12.700,0.394,0.379,-0.006
12.720,0.331,0.338,-0.003
12.740,0.290,0.309,0.000
12.760,0.262,0.298,0.003
12.780,0.257,0.303,0.003
12.800,0.281,0.321,0.003
12.820,0.317,0.358,0.003
12.840,0.375,0.411,0.000
12.860,0.441,0.459,-0.006
12.880,0.510,0.510,-0.010
12.900,0.699,0.580,-0.012
12.920,0.839,0.569,-0.004
12.940,1.014,0.509,-0.002
12.960,1.096,0.478,-0.002
12.980,1.077,0.491,-0.012
13.000,0.997,0.497,-0.027
13.020,0.846,0.523,-0.037
13.040,0.745,0.589,-0.042
13.060,0.675,0.601,-0.043
13.080,0.635,0.594,-0.041
13.100,0.628,0.590,-0.040
13.120,0.642,0.583,-0.033
13.140,0.692,0.577,-0.021
13.160,0.736,0.583,-0.028
13.180,0.780,0.573,-0.020
13.200,0.816,0.559,-0.013
13.220,0.832,0.546,0.001
13.240,0.817,0.544,0.006
13.260,0.783,0.555,0.009
13.280,0.740,0.558,0.009
13.300,0.711,0.570,0.008
13.320,0.666,0.562,0.007
13.340,0.652,0.560,0.005
13.360,0.652,0.568,0.005
13.380,0.654,0.578,-0.000
13.400,0.653,0.588,-0.007
13.420,0.653,0.591,-0.013
13.440,0.654,0.584,-0.014
13.460,0.649,0.570,-0.016
13.480,0.640,0.557,-0.014
13.500,0.631,0.545,-0.013
13.520,0.617,0.533,-0.011
13.540,0.612,0.516,-0.009
13.560,0.610,0.517,-0.007
13.580,0.623,0.521,-0.008
13.600,0.656,0.543,-0.011
13.620,0.685,0.570,-0.006
13.640,0.689,0.570,-0.014
13.660,0.670,0.555,-0.016
13.680,0.671,0.549,-0.016
13.700,0.676,0.553,-0.014
13.720,0.681,0.553,-0.015
13.740,0.679,0.549,-0.017
13.760,0.697,0.565,-0.018
13.780,0.712,0.573,-0.022
13.800,0.713,0.568,-0.021
13.820,0.712,0.565,-0.018
13.840,0.709,0.565,-0.022
13.860,0.717,0.574,-0.026
13.880,0.731,0.584,-0.024
13.900,0.745,0.590,-0.025
13.920,0.750,0.589,-0.027
13.940,0.747,0.589,-0.029
13.960,0.753,0.593,-0.031
13.980,0.765,0.602,-0.032
14.000,0.769,0.604,-0.032
14.020,0.766,0.592,-0.030
14.040,0.761,0.587,-0.030
14.060,0.754,0.598,-0.028
14.080,0.758,0.595,-0.026
14.100,0.760,0.601,-0.017
14.120,0.742,0.607,-0.011
14.140,0.726,0.609,-0.009
14.160,0.728,0.623,-0.019
14.180,0.731,0.624,-0.023
14.200,0.735,0.629,-0.022
14.220,0.750,0.639,-0.023
14.240,0.780,0.660,-0.026
14.260,0.786,0.667,-0.027
14.280,0.787,0.666,-0.033
14.300,0.811,0.680,-0.036
14.320,0.846,0.697,-0.038
14.340,0.872,0.703,-0.046
14.360,0.886,0.698,-0.050
14.380,0.913,0.701,-0.044
14.400,0.920,0.697,-0.042
14.420,0.938,0.701,-0.037
14.440,0.979,0.722,-0.039
14.460,1.010,0.734,-0.042
14.480,1.034,0.747,-0.043
14.500,1.077,0.770,-0.037
14.520,1.112,0.793,-0.039
14.540,1.133,0.815,-0.037
14.560,1.133,0.822,-0.036
14.580,1.100,0.816,-0.036
14.600,1.065,0.812,-0.033
14.620,1.025,0.804,-0.031
14.640,0.993,0.792,-0.023
14.660,0.970,0.782,-0.019
14.680,0.962,0.778,-0.019
14.700,0.959,0.777,-0.022
14.720,0.953,0.774,-0.021
14.740,0.937,0.763,-0.021
14.760,0.923,0.752,-0.019
14.780,0.912,0.740,-0.018
14.800,0.898,0.725,-0.015
14.820,0.886,0.708,-0.014
14.840,0.875,0.697,-0.010
14.860,0.862,0.686,-0.009
14.880,0.852,0.673,-0.012
14.900,0.844,0.667,-0.007
14.920,0.832,0.657,-0.002
14.940,0.810,0.644,0.001
14.960,0.783,0.626,0.002
14.980,0.752,0.607,0.001
15.000,0.648,0.544,0.000
15.020,0.591,0.512,-0.000
15.040,0.540,0.486,0.001
15.060,0.481,0.456,0.003
15.080,0.429,0.422,0.001
15.100,0.382,0.393,0.001
15.120,0.341,0.366,0.002
15.140,0.296,0.334,0.003
15.160,0.258,0.311,0.003
15.180,0.248,0.304,0.001
15.200,0.267,0.317,0.001
15.220,0.306,0.343,0.000
15.240,0.352,0.380,-0.004
15.260,0.408,0.429,-0.009
15.280,0.482,0.486,-0.018
15.300,0.567,0.549,-0.024
15.320,0.652,0.616,-0.030
15.340,0.736,0.669,-0.032
15.360,0.838,0.707,-0.028
15.380,0.945,0.661,-0.021
15.400,1.005,0.521,-0.015
15.420,0.985,0.467,-0.021
15.440,0.946,0.421,-0.024
15.460,0.871,0.448,-0.033
15.480,0.796,0.454,-0.004
15.500,0.712,0.484,0.002
15.520,0.684,0.518,0.002
15.540,0.686,0.580,-0.007
15.560,0.695,0.604,-0.020
15.580,0.727,0.605,-0.022
15.600,0.768,0.599,-0.015
15.620,0.803,0.592,-0.009
15.640,0.823,0.579,-0.006
15.660,0.809,0.541,-0.005
15.680,0.787,0.521,-0.007
15.700,0.759,0.520,-0.011
15.720,0.733,0.529,-0.016
15.740,0.721,0.549,-0.018
15.760,0.717,0.570,-0.015
15.780,0.716,0.585,-0.015
15.800,0.705,0.602,-0.020
15.820,0.704,0.607,-0.023
15.840,0.701,0.596,-0.023
15.860,0.690,0.589,-0.017
15.880,0.679,0.571,-0.019
15.900,0.660,0.545,-0.022
15.920,0.637,0.518,-0.021
15.940,0.618,0.499,-0.020
15.960,0.614,0.482,-0.017
15.980,0.616,0.484,-0.012
16.000,0.639,0.493,-0.012
16.020,0.636,0.487,-0.014
16.040,0.640,0.482,-0.016
16.060,0.646,0.482,-0.010
16.080,0.673,0.503,-0.011
16.100,0.701,0.526,-0.012
16.120,0.709,0.530,-0.013
16.140,0.703,0.523,-0.009
16.160,0.694,0.511,-0.007
16.180,0.694,0.505,-0.005
16.200,0.702,0.514,-0.004
16.220,0.709,0.524,-0.007
16.240,0.712,0.523,-0.006
16.260,0.702,0.514,-0.004
16.280,0.707,0.525,-0.005
16.300,0.707,0.532,-0.010
16.320,0.705,0.540,-0.013
16.340,0.711,0.552,-0.016
16.360,0.718,0.564,-0.013
16.380,0.725,0.573,-0.012
16.400,0.727,0.574,-0.015
16.420,0.725,0.574,-0.017
16.440,0.737,0.582,-0.019
16.460,0.751,0.594,-0.016
16.480,0.757,0.600,-0.017
16.500,0.745,0.594,-0.022
