time,x-acceleration,y-acceleration,z-acceleration
2.220,0.700,-0.494,-0.119
2.240,0.702,-0.496,-0.119
2.260,0.700,-0.492,-0.119
2.280,0.701,-0.493,-0.119
2.300,0.701,-0.492,-0.120
2.320,0.701,-0.493,-0.119
2.340,0.701,-0.493,-0.121
2.360,0.700,-0.494,-0.120
2.380,0.701,-0.493,-0.120
2.400,0.702,-0.493,-0.120
2.420,0.701,-0.493,-0.121
2.440,0.701,-0.493,-0.121
2.460,0.701,-0.494,-0.121
2.480,0.701,-0.492,-0.120
2.500,0.701,-0.492,-0.120
2.520,0.701,-0.493,-0.122
2.540,0.701,-0.493,-0.121
2.560,0.700,-0.492,-0.120
2.580,0.700,-0.493,-0.120
2.600,0.699,-0.494,-0.120
2.620,0.701,-0.494,-0.122
2.640,0.701,-0.492,-0.121
2.660,0.701,-0.494,-0.122
2.680,0.702,-0.494,-0.121
2.700,0.700,-0.493,-0.120
2.720,0.701,-0.492,-0.121
2.740,0.701,-0.492,-0.122
2.760,0.701,-0.493,-0.120
2.780,0.700,-0.493,-0.120
2.800,0.701,-0.494,-0.120
2.820,0.703,-0.494,-0.122
2.840,0.701,-0.494,-0.123
2.860,0.701,-0.495,-0.119
2.880,0.701,-0.493,-0.120
2.900,0.701,-0.492,-0.121
2.920,0.700,-0.493,-0.121
2.940,0.699,-0.492,-0.121
2.960,0.703,-0.495,-0.122
2.980,0.699,-0.493,-0.121
3.000,0.700,-0.493,-0.121
3.020,0.701,-0.490,-0.120
3.040,0.701,-0.496,-0.121
3.060,0.703,-0.493,-0.120
3.080,0.702,-0.494,-0.122
3.100,0.696,-0.491,-0.119
3.120,0.703,-0.495,-0.122
3.140,0.699,-0.493,-0.120
3.160,0.702,-0.493,-0.120
3.180,0.697,-0.489,-0.119
3.200,0.705,-0.494,-0.121
3.220,0.700,-0.492,-0.121
3.240,0.700,-0.493,-0.121
3.260,0.704,-0.496,-0.123
3.280,0.696,-0.493,-0.121
3.300,0.708,-0.498,-0.121
3.320,0.696,-0.488,-0.119
3.340,0.701,-0.497,-0.122
3.360,0.702,-0.493,-0.120
3.380,0.702,-0.496,-0.121
3.400,0.701,-0.494,-0.121
3.420,0.698,-0.493,-0.121
3.440,0.697,-0.491,-0.120
3.460,0.704,-0.494,-0.121
3.480,0.702,-0.494,-0.120
3.500,0.701,-0.494,-0.120
3.520,0.701,-0.493,-0.120
3.540,0.699,-0.492,-0.120
3.560,0.701,-0.493,-0.120
3.580,0.703,-0.495,-0.121
3.600,0.699,-0.493,-0.120
3.620,0.700,-0.493,-0.121
3.640,0.701,-0.493,-0.119
3.660,0.703,-0.495,-0.120
3.680,0.701,-0.493,-0.119
3.700,0.702,-0.493,-0.119
3.720,0.700,-0.493,-0.120
3.740,0.701,-0.494,-0.120
3.760,0.700,-0.493,-0.120
3.780,0.702,-0.493,-0.120
3.800,0.704,-0.495,-0.122
3.820,0.698,-0.492,-0.120
3.840,0.702,-0.494,-0.119
3.860,0.701,-0.493,-0.119
3.880,0.700,-0.493,-0.121
3.900,0.701,-0.494,-0.121
3.920,0.696,-0.489,-0.120
3.940,0.703,-0.494,-0.120
3.960,0.703,-0.494,-0.120
3.980,0.700,-0.492,-0.122
4.000,0.699,-0.495,-0.119
4.020,0.701,-0.493,-0.121
4.040,0.701,-0.492,-0.122
4.060,0.700,-0.493,-0.119
4.080,0.699,-0.494,-0.120
4.100,0.703,-0.496,-0.123
4.120,0.701,-0.493,-0.122
4.140,0.700,-0.494,-0.120
4.160,0.699,-0.492,-0.119
4.180,0.701,-0.494,-0.121
4.200,0.701,-0.495,-0.122
4.220,0.702,-0.494,-0.121
4.240,0.701,-0.494,-0.122
4.260,0.701,-0.494,-0.120
4.280,0.699,-0.493,-0.119
4.300,0.700,-0.494,-0.121
4.320,0.700,-0.492,-0.121
4.340,0.700,-0.494,-0.121
4.360,0.701,-0.493,-0.120
4.380,0.701,-0.492,-0.120
4.400,0.699,-0.493,-0.120
4.420,0.701,-0.494,-0.120
4.440,0.701,-0.494,-0.121
4.460,0.700,-0.493,-0.121
4.480,0.701,-0.492,-0.121
4.500,0.701,-0.493,-0.120
4.520,0.701,-0.494,-0.120
4.540,0.701,-0.493,-0.121
4.560,0.699,-0.493,-0.122
4.580,0.701,-0.492,-0.120
4.600,0.701,-0.492,-0.119
4.620,0.700,-0.494,-0.120
4.640,0.701,-0.492,-0.120
4.660,0.702,-0.493,-0.121
4.680,0.702,-0.494,-0.121
4.700,0.700,-0.493,-0.120
4.720,0.700,-0.493,-0.121
4.740,0.701,-0.494,-0.120
4.760,0.700,-0.492,-0.121
4.780,0.702,-0.492,-0.121
4.800,0.701,-0.493,-0.120
4.820,0.701,-0.494,-0.119
4.840,0.700,-0.493,-0.121
4.860,0.699,-0.493,-0.121
4.880,0.701,-0.493,-0.121
4.900,0.700,-0.494,-0.121
4.920,0.700,-0.494,-0.120
4.940,0.700,-0.494,-0.120
4.960,0.700,-0.493,-0.121
4.980,0.701,-0.495,-0.120
5.000,0.700,-0.494,-0.120
5.020,0.701,-0.492,-0.120
5.040,0.701,-0.493,-0.121
5.060,0.700,-0.493,-0.121
5.080,0.700,-0.494,-0.121
5.100,0.702,-0.494,-0.121
5.120,0.700,-0.493,-0.118
5.140,0.700,-0.494,-0.120
5.160,0.702,-0.493,-0.122
5.180,0.700,-0.492,-0.121
5.200,0.700,-0.492,-0.120
5.220,0.700,-0.494,-0.120
5.240,0.699,-0.492,-0.120
5.260,0.701,-0.493,-0.121
5.280,0.700,-0.494,-0.121
5.300,0.702,-0.494,-0.121
5.320,0.701,-0.495,-0.121
5.340,0.701,-0.493,-0.121
5.360,0.700,-0.493,-0.120
5.380,0.700,-0.494,-0.121
5.400,0.700,-0.493,-0.122
5.420,0.701,-0.494,-0.121
5.440,0.701,-0.493,-0.121
5.460,0.701,-0.493,-0.119
5.480,0.701,-0.492,-0.120
5.500,0.700,-0.492,-0.120
5.520,0.701,-0.494,-0.120
5.540,0.701,-0.493,-0.120
5.560,0.702,-0.492,-0.121
5.580,0.701,-0.493,-0.119
5.600,0.700,-0.492,-0.119
5.620,0.701,-0.493,-0.121
5.640,0.700,-0.493,-0.122
5.660,0.702,-0.493,-0.121
5.680,0.701,-0.495,-0.120
5.700,0.701,-0.494,-0.119
5.720,0.701,-0.493,-0.118
5.740,0.702,-0.493,-0.121
5.760,0.702,-0.492,-0.122
5.780,0.701,-0.493,-0.121
5.800,0.701,-0.494,-0.120
5.820,0.701,-0.494,-0.121
5.840,0.699,-0.492,-0.119
5.860,0.701,-0.493,-0.121
5.880,0.702,-0.492,-0.120
5.900,0.702,-0.493,-0.121
5.920,0.700,-0.493,-0.123
5.940,0.703,-0.495,-0.120
5.960,0.702,-0.496,-0.127
5.980,0.705,-0.498,-0.128
6.000,0.704,-0.494,-0.121
6.020,0.701,-0.494,-0.117
6.040,0.701,-0.494,-0.112
6.060,0.700,-0.491,-0.101
6.080,0.697,-0.493,-0.101
6.100,0.694,-0.493,-0.101
6.120,0.704,-0.488,-0.096
6.140,0.704,-0.494,-0.101
6.160,0.707,-0.499,-0.116
6.180,0.713,-0.504,-0.127
6.200,0.706,-0.499,-0.114
6.220,0.700,-0.493,-0.089
6.240,0.700,-0.492,-0.084
6.260,0.701,-0.493,-0.093
6.280,0.701,-0.491,-0.089
6.300,0.695,-0.491,-0.078
6.320,0.687,-0.482,-0.058
6.340,0.676,-0.471,-0.044
6.360,0.677,-0.481,-0.056
6.380,0.692,-0.487,-0.095
6.400,0.700,-0.493,-0.136
6.420,0.706,-0.496,-0.165
6.440,0.698,-0.494,-0.169
6.460,0.691,-0.486,-0.168
6.480,0.695,-0.485,-0.180
6.500,0.700,-0.494,-0.214
6.520,0.705,-0.499,-0.251
6.540,0.703,-0.498,-0.247
6.560,0.699,-0.491,-0.227
6.580,0.693,-0.487,-0.215
6.600,0.688,-0.484,-0.215
6.620,0.699,-0.493,-0.224
6.640,0.700,-0.496,-0.220
6.660,0.694,-0.487,-0.204
6.680,0.691,-0.487,-0.181
6.700,0.693,-0.489,-0.169
6.720,0.690,-0.487,-0.161
6.740,0.687,-0.483,-0.151
6.760,0.683,-0.484,-0.138
6.780,0.684,-0.479,-0.122
6.800,0.689,-0.483,-0.129
6.820,0.690,-0.487,-0.150
6.840,0.687,-0.487,-0.148
6.860,0.687,-0.482,-0.143
6.880,0.691,-0.488,-0.157
6.900,0.686,-0.483,-0.157
6.920,0.675,-0.470,-0.151
6.940,0.687,-0.487,-0.179
6.960,0.697,-0.497,-0.216
6.980,0.694,-0.495,-0.237
7.000,0.698,-0.497,-0.244
7.020,0.690,-0.489,-0.231
7.040,0.691,-0.489,-0.219
7.060,0.673,-0.468,-0.192
7.080,0.679,-0.484,-0.212
7.100,0.676,-0.474,-0.219
7.120,0.678,-0.478,-0.237
7.140,0.674,-0.472,-0.244
7.160,0.669,-0.465,-0.240
7.180,0.671,-0.477,-0.247
7.200,0.678,-0.472,-0.290
7.220,0.701,-0.508,-0.360
7.240,0.693,-0.493,-0.341
7.260,0.672,-0.471,-0.270
7.280,0.650,-0.454,-0.221
7.300,0.663,-0.467,-0.231
7.320,0.661,-0.463,-0.248
7.340,0.669,-0.469,-0.271
7.360,0.669,-0.474,-0.282
7.380,0.669,-0.471,-0.283
7.400,0.670,-0.472,-0.288
7.420,0.669,-0.472,-0.295
7.440,0.668,-0.472,-0.296
7.460,0.666,-0.471,-0.302
7.480,0.669,-0.467,-0.303
7.500,0.668,-0.477,-0.298
7.520,0.650,-0.447,-0.278
7.540,0.669,-0.484,-0.333
7.560,0.673,-0.470,-0.341
7.580,0.673,-0.479,-0.337
7.600,0.662,-0.471,-0.300
7.620,0.643,-0.453,-0.254
7.640,0.640,-0.447,-0.233
7.660,0.651,-0.458,-0.277
7.680,0.673,-0.479,-0.350
7.700,0.675,-0.474,-0.371
7.720,0.673,-0.481,-0.368
7.740,0.662,-0.469,-0.336
7.760,0.654,-0.463,-0.287
7.780,0.658,-0.460,-0.297
7.800,0.681,-0.489,-0.355
7.820,0.690,-0.490,-0.376
7.840,0.699,-0.499,-0.356
7.860,0.667,-0.471,-0.235
7.880,0.647,-0.445,-0.155
7.900,0.655,-0.460,-0.151
7.920,0.656,-0.457,-0.154
7.940,0.671,-0.474,-0.182
7.960,0.674,-0.477,-0.202
7.980,0.677,-0.472,-0.207
8.000,0.679,-0.477,-0.235
8.020,0.689,-0.484,-0.279
8.040,0.702,-0.498,-0.324
8.060,0.701,-0.497,-0.327
8.080,0.693,-0.490,-0.294
8.100,0.685,-0.483,-0.259
8.120,0.687,-0.484,-0.247
8.140,0.692,-0.488,-0.240
8.160,0.690,-0.489,-0.216
8.180,0.685,-0.483,-0.182
8.200,0.684,-0.482,-0.161
8.220,0.689,-0.483,-0.160
8.240,0.693,-0.488,-0.159
8.260,0.688,-0.486,-0.146
8.280,0.706,-0.495,-0.148
8.300,0.702,-0.498,-0.137
8.320,0.717,-0.503,-0.141
8.340,0.694,-0.484,-0.066
8.360,0.681,-0.478,-0.027
8.380,0.680,-0.474,-0.012
8.400,0.691,-0.487,-0.033
8.420,0.697,-0.489,-0.040
8.440,0.700,-0.489,-0.044
8.460,0.700,-0.491,-0.047
8.480,0.695,-0.486,-0.041
8.500,0.695,-0.490,-0.047
8.520,0.700,-0.490,-0.060
8.540,0.702,-0.492,-0.076
8.560,0.710,-0.500,-0.105
8.580,0.710,-0.500,-0.117
8.600,0.702,-0.490,-0.107
8.620,0.703,-0.495,-0.121
8.640,0.708,-0.498,-0.135
8.660,0.716,-0.505,-0.165
8.680,0.726,-0.512,-0.186
8.700,0.725,-0.512,-0.187
8.720,0.727,-0.512,-0.184
8.740,0.724,-0.508,-0.153
8.760,0.727,-0.511,-0.113
8.780,0.730,-0.515,-0.100
8.800,0.722,-0.508,-0.057
8.820,0.713,-0.498,-0.002
8.840,0.706,-0.493,0.038
8.860,0.705,-0.493,0.065
8.880,0.696,-0.486,0.105
8.900,0.700,-0.488,0.128
8.920,0.706,-0.491,0.147
8.940,0.717,-0.500,0.152
8.960,0.710,-0.494,0.184
8.980,0.688,-0.482,0.225
9.000,0.676,-0.469,0.271
9.020,0.676,-0.467,0.285
9.040,0.679,-0.469,0.301
9.060,0.675,-0.469,0.323
9.080,0.662,-0.457,0.357
9.100,0.659,-0.459,0.383
9.120,0.664,-0.454,0.400
9.140,0.644,-0.456,0.433
9.160,0.552,-0.371,0.535
9.180,0.626,-0.507,0.528
9.200,0.839,-0.675,0.615
9.220,0.949,-0.702,0.643
9.240,1.054,-0.742,0.760
9.260,0.882,-0.626,0.663
9.280,1.119,-0.782,0.598
9.300,1.249,-0.870,0.489
9.320,1.039,-0.720,0.469
9.340,1.101,-0.778,0.429
9.360,1.129,-0.808,0.416
9.380,1.057,-0.771,0.397
9.400,1.070,-0.784,0.427
9.420,0.986,-0.727,0.421
9.440,1.045,-0.759,0.445
9.460,1.091,-0.780,0.444
9.480,1.015,-0.718,0.452
9.500,0.906,-0.630,0.448
9.520,0.904,-0.616,0.452
9.540,0.915,-0.619,0.438
9.560,0.935,-0.644,0.439
9.580,0.844,-0.574,0.401
9.600,0.718,-0.478,0.363
9.620,0.651,-0.427,0.320
9.640,0.501,-0.331,0.263
9.660,0.366,-0.242,0.212
9.680,0.259,-0.160,0.188
9.700,0.188,-0.108,0.182
9.720,0.118,-0.065,0.185
9.740,0.048,-0.026,0.145
9.760,-0.010,-0.009,-0.006
9.780,-0.090,0.061,-0.035
9.800,-0.072,0.083,-0.018
9.820,-0.095,0.099,0.006
9.840,-0.052,0.117,-0.022
9.860,0.062,0.015,-0.159
9.880,0.240,-0.182,-0.114
9.900,0.267,-0.173,0.114
9.920,0.503,-0.463,-0.101
9.940,0.600,-0.500,0.060
9.960,0.619,-0.484,0.082
9.980,0.724,-0.565,0.077
10.000,0.816,-0.640,0.094
10.020,0.768,-0.607,0.079
10.040,0.718,-0.554,0.059
10.060,0.677,-0.492,0.104
10.080,0.630,-0.436,0.114
10.100,0.594,-0.384,0.113
10.120,0.658,-0.398,0.172
10.140,0.812,-0.506,0.135
10.160,0.776,-0.472,0.150
10.180,0.773,-0.458,0.213
10.200,0.759,-0.446,0.250
10.220,0.770,-0.450,0.298
10.240,0.810,-0.470,0.326
10.260,0.917,-0.549,0.345
10.280,0.787,-0.485,0.243
10.300,0.699,-0.457,0.181
10.320,0.684,-0.460,0.177
10.340,0.660,-0.441,0.127
10.360,0.643,-0.444,0.077
10.380,0.723,-0.525,0.112
10.400,0.788,-0.589,0.121
10.420,0.805,-0.588,0.256
10.440,0.794,-0.559,0.306
10.460,0.725,-0.491,0.348
10.480,0.691,-0.448,0.347
10.500,0.685,-0.425,0.371
10.520,0.780,-0.492,0.401
10.540,0.713,-0.433,0.247
10.560,0.774,-0.467,0.237
10.580,0.719,-0.414,0.200
10.600,0.594,-0.309,0.211
10.620,0.706,-0.359,0.237
10.640,0.722,-0.358,0.265
10.660,0.634,-0.297,0.350
10.680,0.531,-0.246,0.467
10.700,0.444,-0.211,0.554
10.720,0.438,-0.228,0.565
10.740,0.569,-0.355,0.600
10.760,0.616,-0.419,0.576
10.780,0.652,-0.475,0.595
10.800,0.607,-0.466,0.558
10.820,0.614,-0.478,0.557
10.840,0.525,-0.399,0.519
10.860,0.624,-0.457,0.505
10.880,0.615,-0.437,0.489
10.900,0.584,-0.401,0.489
10.920,0.633,-0.417,0.478
10.940,0.585,-0.367,0.489
10.960,0.554,-0.330,0.508
10.980,0.503,-0.289,0.555
11.000,0.444,-0.243,0.609
11.020,0.440,-0.229,0.705
11.040,0.433,-0.216,0.841
11.060,0.436,-0.224,0.999
11.080,0.568,-0.331,1.090
11.100,0.656,-0.407,1.204
11.120,0.687,-0.417,1.294
11.140,0.724,-0.446,1.357
11.160,0.843,-0.530,1.471
11.180,0.934,-0.574,1.582
11.200,0.953,-0.596,1.623
11.220,0.789,-0.510,1.639
11.240,0.642,-0.426,1.629
11.260,0.640,-0.443,1.538
11.280,0.500,-0.352,1.435
11.300,0.383,-0.273,1.360
11.320,0.298,-0.206,1.288
11.340,0.210,-0.114,1.261
11.360,0.148,-0.056,1.212
11.380,0.185,-0.083,1.121
11.400,0.188,-0.086,0.993
11.420,0.067,0.007,0.882
11.440,-0.090,0.099,0.790
11.460,-0.116,0.105,0.670
11.480,-0.142,0.093,0.567
11.500,-0.129,0.063,0.493
11.520,-0.202,0.095,0.446
11.540,-0.344,0.176,0.410
11.560,-0.494,0.266,0.350
11.580,-0.616,0.326,0.243
11.600,-0.713,0.420,0.122
11.620,-0.701,0.397,-0.041
11.640,-0.621,0.363,-0.139
11.660,-0.530,0.314,-0.186
11.680,-0.532,0.320,-0.242
11.700,-0.582,0.340,-0.298
11.720,-0.634,0.355,-0.299
11.740,-0.659,0.342,-0.351
11.760,-0.653,0.362,-0.460
11.780,-0.701,0.419,-0.535
11.800,-0.827,0.503,-0.548
11.820,-0.890,0.535,-0.563
11.840,-0.873,0.516,-0.604
11.860,-0.999,0.596,-0.613
11.880,-1.069,0.642,-0.762
11.900,-0.954,0.575,-0.684
11.920,-0.765,0.465,-0.475
11.940,-0.699,0.424,-0.432
11.960,-0.745,0.472,-0.507
11.980,-0.829,0.553,-0.569
12.000,-0.896,0.612,-0.582
12.020,-0.861,0.585,-0.605
12.040,-0.846,0.569,-0.580
12.060,-0.835,0.554,-0.555
12.080,-0.791,0.525,-0.661
12.100,-0.790,0.507,-0.699
12.120,-0.699,0.419,-0.791
12.140,-0.537,0.306,-0.771
12.160,-0.540,0.325,-0.645
12.180,-0.575,0.359,-0.538
12.200,-0.583,0.348,-0.526
12.220,-0.650,0.387,-0.549
12.240,-0.938,0.592,-0.594
12.260,-0.977,0.602,-0.670
12.280,-0.960,0.592,-0.709
12.300,-0.862,0.527,-0.729
12.320,-0.776,0.472,-0.702
12.340,-0.772,0.474,-0.692
12.360,-0.793,0.495,-0.696
12.380,-0.865,0.556,-0.668
12.400,-0.914,0.592,-0.607
12.420,-0.860,0.550,-0.586
12.440,-0.751,0.472,-0.592
12.460,-0.672,0.419,-0.578
12.480,-0.658,0.414,-0.578
12.500,-0.657,0.421,-0.595
12.520,-0.665,0.430,-0.632
12.540,-0.695,0.456,-0.650
12.560,-0.742,0.495,-0.629
12.580,-0.698,0.464,-0.623
12.600,-0.688,0.454,-0.616
12.620,-0.713,0.469,-0.617
12.640,-0.786,0.527,-0.601
12.660,-0.786,0.524,-0.665
12.680,-0.777,0.520,-0.676
12.700,-0.796,0.537,-0.663
12.720,-0.782,0.528,-0.659
12.740,-0.746,0.502,-0.646
12.760,-0.710,0.476,-0.623
12.780,-0.688,0.460,-0.593
12.800,-0.665,0.441,-0.571
12.820,-0.655,0.436,-0.567
12.840,-0.661,0.448,-0.578
12.860,-0.665,0.461,-0.581
12.880,-0.649,0.461,-0.576
12.900,-0.652,0.474,-0.568
12.920,-0.678,0.504,-0.577
12.940,-0.703,0.529,-0.612
12.960,-0.729,0.543,-0.657
12.980,-0.780,0.564,-0.703
13.000,-0.869,0.604,-0.800
13.020,-1.019,0.675,-0.992
13.040,-1.176,0.737,-1.225
13.060,-1.256,0.748,-1.388
13.080,-1.292,0.773,-1.375
13.100,-1.234,0.752,-1.280
13.120,-1.151,0.727,-1.176
13.140,-1.065,0.704,-1.102
13.160,-0.974,0.672,-1.019
13.180,-0.915,0.659,-0.946
13.200,-0.881,0.657,-0.860
13.220,-0.887,0.670,-0.765
13.240,-0.906,0.689,-0.668
13.260,-0.778,0.599,-0.704
13.280,-0.697,0.564,-0.735
13.300,-0.681,0.555,-0.776
13.320,-0.664,0.505,-0.818
13.340,-0.647,0.465,-0.803
13.360,-0.639,0.439,-0.770
13.380,-0.621,0.414,-0.707
13.400,-0.548,0.352,-0.536
13.420,-0.404,0.264,-0.335
13.440,-0.236,0.161,-0.100
13.460,-0.126,0.092,0.039
13.480,-0.156,0.127,0.222
13.500,-0.038,-0.056,0.373
13.520,-0.185,0.068,0.260
13.540,-0.190,0.113,0.072
13.560,-0.246,0.167,0.030
13.580,-0.377,0.202,-0.121
13.600,-0.244,0.140,-0.115
13.620,-0.219,0.161,-0.100
13.640,-0.241,0.129,-0.249
13.660,-0.304,0.203,-0.291
13.680,-0.435,0.281,-0.423
13.700,-0.459,0.295,-0.574
13.720,-0.508,0.347,-0.655
13.740,-0.600,0.399,-0.729
13.760,-0.710,0.437,-0.806
13.780,-0.784,0.452,-0.870
13.800,-0.768,0.471,-0.877
13.820,-0.755,0.483,-0.901
13.840,-0.737,0.447,-0.986
13.860,-0.783,0.480,-0.986
13.880,-0.803,0.512,-0.952
13.900,-0.849,0.565,-0.966
13.920,-0.844,0.526,-0.946
13.940,-0.826,0.543,-0.937
13.960,-0.776,0.530,-0.897
13.980,-0.741,0.500,-0.865
14.000,-0.662,0.439,-0.907
14.020,-0.707,0.485,-0.908
14.040,-0.777,0.537,-0.906
14.060,-0.858,0.590,-0.929
14.080,-0.880,0.600,-0.923
14.100,-0.840,0.565,-0.877
14.120,-0.809,0.540,-0.857
14.140,-0.793,0.532,-0.865
14.160,-0.799,0.544,-0.859
14.180,-0.821,0.569,-0.810
14.200,-0.818,0.576,-0.749
14.220,-0.836,0.591,-0.720
14.240,-0.908,0.624,-0.835
14.260,-1.034,0.702,-1.102
14.280,-0.955,0.631,-1.072
14.300,-0.625,0.382,-0.975
14.320,-0.773,0.487,-1.003
14.340,-1.411,0.973,-1.453
14.360,-1.581,1.113,-1.417
14.380,-1.459,1.030,-1.332
14.400,-1.251,0.882,-1.217
14.420,-1.141,0.800,-1.136
14.440,-1.107,0.767,-1.085
14.460,-1.145,0.806,-1.011
14.480,-1.194,0.866,-0.867
14.500,-1.006,0.730,-0.841
14.520,-0.833,0.603,-0.807
14.540,-0.751,0.552,-0.706
14.560,-0.680,0.493,-0.614
14.580,-0.600,0.412,-0.489
14.600,-0.529,0.355,-0.380
14.620,-0.482,0.302,-0.338
14.640,-0.445,0.235,-0.351
14.660,-0.329,0.193,-0.332
14.680,-0.139,0.102,-0.137
14.700,-0.103,0.092,0.022
14.720,-0.108,0.084,0.030
14.740,0.148,-0.054,0.405
14.760,-0.164,0.157,0.224
14.780,-0.256,0.201,0.073
14.800,-0.287,0.210,0.042
14.820,-0.351,0.198,-0.060
14.840,-0.244,0.127,-0.017
14.860,-0.265,0.146,-0.004
14.880,-0.433,0.242,-0.169
14.900,-0.499,0.286,-0.275
14.920,-0.502,0.259,-0.302
14.940,-0.526,0.296,-0.333
14.960,-0.644,0.380,-0.444
14.980,-0.776,0.472,-0.507
15.000,-0.898,0.562,-0.573
15.020,-1.004,0.644,-0.612
15.040,-1.061,0.676,-0.678
15.060,-1.108,0.674,-0.707
15.080,-1.033,0.666,-0.694
15.100,-0.973,0.649,-0.715
15.120,-0.972,0.620,-0.704
15.140,-1.083,0.735,-0.647
15.160,-1.101,0.769,-0.588
15.180,-1.016,0.702,-0.637
15.200,-0.987,0.702,-0.657
15.220,-0.972,0.723,-0.659
15.240,-0.934,0.703,-0.672
15.260,-0.917,0.681,-0.678
15.280,-0.980,0.727,-0.690
15.300,-1.058,0.799,-0.698
15.320,-1.093,0.823,-0.699
15.340,-1.122,0.826,-0.727
15.360,-1.151,0.830,-0.830
15.380,-1.193,0.832,-1.087
15.400,-1.220,0.824,-1.176
15.420,-1.058,0.701,-0.845
15.440,-1.127,0.750,-0.810
15.460,-1.330,0.879,-0.917
15.480,-1.413,0.941,-0.939
15.500,-1.394,0.937,-0.953
15.520,-1.362,0.927,-0.933
15.540,-1.279,0.896,-0.884
15.560,-1.221,0.926,-0.835
15.580,-1.234,0.933,-0.806
15.600,-1.202,0.906,-0.748
15.620,-1.178,0.891,-0.656
15.640,-1.039,0.787,-0.631
