time,x-acceleration,y-acceleration,z-acceleration
3.780,0.059,0.033,1.010
3.800,0.057,0.033,0.999
3.820,0.045,0.037,1.015
3.840,0.034,0.033,1.003
3.860,0.031,0.048,1.011
3.880,0.028,0.047,1.013
3.900,0.032,0.029,1.013
3.920,0.047,0.034,1.007
3.940,0.048,0.040,1.006
3.960,0.041,0.036,1.009
3.980,0.038,0.035,1.004
4.000,0.037,0.036,1.006
4.020,0.041,0.040,1.012
4.040,0.046,0.039,1.009
4.060,0.044,0.029,1.012
4.080,0.037,0.043,0.998
4.100,0.030,0.051,1.005
4.120,0.028,0.036,1.010
4.140,0.039,0.033,1.005
4.160,0.058,0.037,1.008
4.180,0.062,0.033,1.007
4.200,0.059,0.020,1.004
4.220,0.065,0.026,1.013
4.240,0.054,0.039,1.004
4.260,0.038,0.035,1.011
4.280,0.039,0.037,1.012
4.300,0.052,0.034,1.010
4.320,0.068,0.021,1.011
4.340,0.074,0.020,1.006
4.360,0.067,0.030,1.013
4.380,0.042,0.034,1.015
4.400,0.022,0.042,1.010
4.420,0.026,0.045,1.003
4.440,0.032,0.042,1.008
4.460,0.046,0.031,1.017
4.480,0.091,0.005,1.024
4.500,0.070,-0.010,1.023
4.520,-0.077,0.045,0.943
4.540,-0.021,0.054,0.996
4.560,-0.095,0.140,1.033
4.580,-0.116,0.146,1.052
4.600,-0.024,0.087,1.011
4.620,-0.083,0.113,1.006
4.640,-0.047,0.101,1.146
4.660,-0.089,0.077,1.287
4.680,-0.178,0.098,1.375
4.700,-0.117,0.114,1.435
4.720,-0.086,0.092,1.414
4.740,-0.153,0.076,1.374
4.760,-0.168,0.087,1.446
4.780,-0.158,0.126,1.434
4.800,-0.197,0.102,1.414
4.820,-0.194,0.120,1.382
4.840,-0.213,0.140,1.348
4.860,-0.215,0.122,1.306
4.880,-0.208,0.135,1.306
4.900,-0.195,0.127,1.310
4.920,-0.202,0.130,1.248
4.940,-0.192,0.135,1.155
4.960,-0.174,0.135,1.028
4.980,-0.212,0.148,0.871
5.000,-0.201,0.145,0.723
5.020,-0.152,0.121,0.607
5.040,-0.128,0.108,0.520
5.060,-0.146,0.118,0.464
5.080,-0.153,0.117,0.426
5.100,-0.146,0.117,0.399
5.120,-0.159,0.127,0.376
5.140,-0.165,0.126,0.380
5.160,-0.165,0.123,0.416
5.180,-0.155,0.121,0.499
5.200,-0.187,0.129,0.606
5.220,-0.217,0.154,0.763
5.240,-0.282,0.181,0.879
5.260,-0.286,0.180,0.961
5.280,-0.315,0.198,1.031
5.300,-0.341,0.218,1.077
5.320,-0.370,0.235,1.111
5.340,-0.410,0.237,1.129
5.360,-0.433,0.232,1.122
5.380,-0.442,0.229,1.099
5.400,-0.446,0.230,1.060
5.420,-0.447,0.234,1.018
5.440,-0.438,0.232,0.980
5.460,-0.435,0.229,0.968
5.480,-0.443,0.229,0.986
5.500,-0.465,0.235,1.026
5.520,-0.486,0.246,1.060
5.540,-0.494,0.251,1.064
5.560,-0.490,0.248,1.041
5.580,-0.475,0.241,0.997
5.600,-0.452,0.235,0.946
5.620,-0.430,0.229,0.898
5.640,-0.412,0.226,0.863
5.660,-0.402,0.227,0.845
5.680,-0.388,0.226,0.836
5.700,-0.395,0.235,0.851
5.720,-0.401,0.241,0.882
5.740,-0.418,0.252,0.920
5.760,-0.430,0.254,0.936
5.780,-0.441,0.254,0.947
5.800,-0.447,0.251,0.956
5.820,-0.452,0.247,0.954
5.840,-0.454,0.242,0.939
5.860,-0.440,0.234,0.905
5.880,-0.425,0.228,0.865
5.900,-0.412,0.224,0.843
5.920,-0.412,0.222,0.855
5.940,-0.416,0.230,0.899
5.960,-0.448,0.249,0.960
5.980,-0.475,0.271,1.019
6.000,-0.488,0.277,1.050
6.020,-0.493,0.280,1.054
6.040,-0.503,0.280,1.048
6.060,-0.504,0.282,1.035
6.080,-0.497,0.277,1.005
6.100,-0.481,0.265,0.967
6.120,-0.465,0.254,0.926
6.140,-0.434,0.236,0.875
6.160,-0.410,0.228,0.837
6.180,-0.400,0.219,0.831
6.200,-0.415,0.220,0.851
6.220,-0.416,0.224,0.872
6.240,-0.421,0.231,0.899
6.260,-0.439,0.242,0.943
6.280,-0.483,0.264,1.052
6.300,-0.509,0.272,1.101
6.320,-0.525,0.276,1.133
6.340,-0.535,0.279,1.149
6.360,-0.541,0.275,1.150
6.380,-0.529,0.270,1.156
6.400,-0.563,0.296,1.187
6.420,-0.568,0.301,1.186
6.440,-0.566,0.297,1.179
6.460,-0.583,0.296,1.208
6.480,-0.609,0.301,1.242
6.500,-0.602,0.292,1.246
6.520,-0.610,0.291,1.243
6.540,-0.598,0.292,1.228
6.560,-0.609,0.304,1.210
6.580,-0.599,0.307,1.170
6.600,-0.589,0.303,1.130
6.620,-0.592,0.296,1.075
6.640,-0.563,0.278,1.003
6.660,-0.544,0.269,0.944
6.680,-0.536,0.259,0.906
6.700,-0.557,0.255,0.903
6.720,-0.580,0.252,0.907
6.740,-0.580,0.245,0.892
6.760,-0.559,0.233,0.861
6.780,-0.530,0.208,0.834
6.800,-0.542,0.210,0.823
6.820,-0.520,0.191,0.768
6.840,-0.479,0.168,0.704
6.860,-0.452,0.163,0.638
6.880,-0.405,0.155,0.528
6.900,-0.331,0.147,0.401
6.920,-0.264,0.151,0.302
6.940,-0.275,0.182,0.204
6.960,-0.232,0.172,0.105
6.980,-0.221,0.167,0.152
7.000,-0.242,0.180,0.256
7.020,-0.239,0.143,0.276
7.040,-0.239,0.135,0.284
7.060,-0.266,0.162,0.391
7.080,-0.299,0.169,0.447
7.100,-0.408,0.213,0.543
7.120,-0.450,0.254,0.630
7.140,-0.487,0.279,0.745
7.160,-0.515,0.282,0.802
7.180,-0.560,0.311,0.846
7.200,-0.481,0.281,0.864
7.220,-0.535,0.308,0.969
7.240,-0.613,0.343,1.050
7.260,-0.521,0.289,1.023
7.280,-0.484,0.276,1.005
7.300,-0.533,0.302,1.065
7.320,-0.591,0.324,1.122
7.340,-0.553,0.281,1.091
7.360,-0.591,0.288,1.107
7.380,-0.611,0.300,1.121
7.400,-0.564,0.268,1.095
7.420,-0.605,0.286,1.165
7.440,-0.701,0.323,1.321
7.460,-0.811,0.340,1.438
7.480,-0.884,0.361,1.519
7.500,-0.909,0.376,1.554
7.520,-0.880,0.375,1.511
7.540,-0.780,0.341,1.364
7.560,-0.742,0.330,1.292
7.580,-0.722,0.333,1.251
7.600,-0.715,0.347,1.242
7.620,-0.738,0.370,1.262
7.640,-0.734,0.377,1.249
7.660,-0.742,0.390,1.232
7.680,-0.756,0.413,1.223
7.700,-0.754,0.416,1.182
7.720,-0.745,0.417,1.107
7.740,-0.703,0.399,1.002
7.760,-0.668,0.377,0.893
7.780,-0.667,0.374,0.819
7.800,-0.636,0.348,0.756
7.820,-0.592,0.312,0.702
7.840,-0.559,0.275,0.683
7.860,-0.536,0.247,0.676
7.880,-0.505,0.226,0.661
7.900,-0.505,0.229,0.654
7.920,-0.470,0.215,0.625
7.940,-0.453,0.211,0.602
7.960,-0.434,0.221,0.495
7.980,-0.338,0.197,0.371
8.000,-0.278,0.182,0.256
8.020,-0.280,0.188,0.156
8.040,-0.234,0.133,0.065
8.060,-0.137,0.093,0.098
8.080,-0.240,0.148,0.232
8.100,-0.151,0.098,0.226
8.120,-0.230,0.137,0.287
8.140,-0.302,0.177,0.341
8.160,-0.414,0.194,0.433
8.180,-0.495,0.241,0.471
8.200,-0.494,0.241,0.505
8.220,-0.553,0.274,0.597
8.240,-0.622,0.285,0.669
8.260,-0.653,0.305,0.717
8.280,-0.638,0.321,0.735
8.300,-0.668,0.335,0.817
8.320,-0.675,0.336,0.853
8.340,-0.677,0.335,0.883
8.360,-0.736,0.371,0.974
8.380,-0.763,0.356,1.127
