time,x-acceleration,y-acceleration,z-acceleration
1.620,0.747,-0.315,0.387
1.640,0.733,-0.307,0.390
1.660,0.746,-0.318,0.385
1.680,0.743,-0.314,0.379
1.700,0.759,-0.320,0.367
1.720,0.756,-0.322,0.362
1.740,0.747,-0.323,0.367
1.760,0.762,-0.327,0.357
1.780,0.746,-0.313,0.369
1.800,0.759,-0.326,0.353
1.820,0.742,-0.323,0.357
1.840,0.749,-0.323,0.345
1.860,0.761,-0.323,0.349
1.880,0.760,-0.327,0.353
1.900,0.752,-0.323,0.349
1.920,0.757,-0.321,0.349
1.940,0.763,-0.324,0.347
1.960,0.749,-0.316,0.344
1.980,0.754,-0.317,0.346
2.000,0.768,-0.328,0.345
2.020,0.728,-0.316,0.362
2.040,0.758,-0.332,0.354
2.060,0.769,-0.335,0.347
2.080,0.761,-0.319,0.342
2.100,0.765,-0.320,0.341
2.120,0.754,-0.323,0.330
2.140,0.760,-0.325,0.325
2.160,0.765,-0.326,0.326
2.180,0.766,-0.324,0.331
2.200,0.755,-0.320,0.337
2.220,0.754,-0.316,0.343
2.240,0.750,-0.317,0.339
2.260,0.755,-0.322,0.336
2.280,0.763,-0.327,0.325
2.300,0.761,-0.329,0.320
2.320,0.766,-0.332,0.320
2.340,0.769,-0.334,0.316
2.360,0.774,-0.335,0.309
2.380,0.784,-0.342,0.305
2.400,0.774,-0.340,0.294
2.420,0.769,-0.332,0.289
2.440,0.786,-0.320,0.289
2.460,0.794,-0.319,0.279
2.480,0.785,-0.342,0.273
2.500,0.770,-0.342,0.284
2.520,0.777,-0.341,0.281
2.540,0.786,-0.331,0.286
2.560,0.770,-0.319,0.301
2.580,0.767,-0.327,0.320
2.600,0.759,-0.320,0.334
2.620,0.773,-0.320,0.346
2.640,0.765,-0.319,0.341
2.660,0.762,-0.332,0.346
2.680,0.761,-0.335,0.340
2.700,0.744,-0.333,0.347
2.720,0.700,-0.321,0.363
2.740,0.743,-0.320,0.369
2.760,0.743,-0.339,0.402
2.780,0.271,-0.306,0.448
2.800,0.480,-0.358,0.415
2.820,0.163,-0.263,0.110
2.840,0.229,-0.266,0.435
2.860,0.854,-0.366,0.574
2.880,0.947,-0.410,0.593
2.900,1.027,-0.433,0.599
2.920,1.013,-0.446,0.586
2.940,0.979,-0.432,0.566
2.960,1.016,-0.453,0.576
2.980,0.999,-0.453,0.556
3.000,0.967,-0.437,0.545
3.020,0.924,-0.414,0.524
3.040,0.852,-0.375,0.512
3.060,0.812,-0.353,0.495
3.080,0.753,-0.321,0.463
3.100,0.703,-0.296,0.441
3.120,0.629,-0.258,0.410
3.140,0.576,-0.231,0.380
3.160,0.536,-0.206,0.349
3.180,0.505,-0.182,0.333
3.200,0.479,-0.166,0.324
3.220,0.458,-0.153,0.315
3.240,0.444,-0.145,0.308
3.260,0.450,-0.150,0.320
3.280,0.456,-0.155,0.329
3.300,0.477,-0.165,0.342
3.320,0.536,-0.192,0.376
3.340,0.601,-0.224,0.414
3.360,0.675,-0.257,0.459
3.380,0.718,-0.276,0.496
3.400,0.732,-0.283,0.526
3.420,0.741,-0.290,0.555
3.440,0.724,-0.285,0.563
3.460,0.660,-0.255,0.540
3.480,0.627,-0.243,0.528
3.500,0.599,-0.233,0.521
3.520,0.586,-0.228,0.522
3.540,0.587,-0.228,0.532
3.560,0.571,-0.225,0.534
3.580,0.589,-0.229,0.552
3.600,0.615,-0.245,0.577
3.620,0.615,-0.247,0.587
3.640,0.619,-0.251,0.598
3.660,0.625,-0.253,0.602
3.680,0.632,-0.255,0.606
3.700,0.645,-0.258,0.610
3.720,0.655,-0.260,0.616
3.740,0.677,-0.267,0.632
3.760,0.694,-0.269,0.645
3.780,0.704,-0.269,0.653
3.800,0.750,-0.287,0.676
3.820,0.777,-0.293,0.692
3.840,0.801,-0.302,0.709
3.860,0.833,-0.308,0.723
3.880,0.862,-0.313,0.743
3.900,0.898,-0.331,0.773
3.920,0.885,-0.337,0.785
3.940,0.909,-0.355,0.826
3.960,0.923,-0.361,0.869
3.980,0.953,-0.371,0.917
4.000,0.959,-0.369,0.945
4.020,0.935,-0.365,0.957
4.040,0.904,-0.345,0.963
4.060,0.894,-0.324,0.973
4.080,0.847,-0.289,0.939
4.100,0.830,-0.274,0.931
4.120,0.799,-0.244,0.920
4.140,0.760,-0.228,0.900
4.160,0.693,-0.206,0.854
4.180,0.664,-0.191,0.801
4.200,0.616,-0.176,0.739
4.220,0.561,-0.161,0.693
4.240,0.546,-0.168,0.696
4.260,0.455,-0.137,0.655
4.280,0.364,-0.109,0.570
4.300,0.293,-0.086,0.502
4.320,0.172,-0.054,0.382
4.340,0.068,-0.007,0.246
4.360,0.000,0.023,0.146
4.380,-0.194,0.104,0.064
4.400,-0.364,0.170,-0.019
4.420,-0.127,0.101,-0.007
4.440,0.003,0.056,0.212
4.460,-0.111,0.039,0.238
4.480,-0.081,0.076,0.143
4.500,-0.043,-0.037,0.206
4.520,0.213,-0.120,0.364
4.540,0.263,-0.093,0.419
4.560,0.317,-0.117,0.518
4.580,0.276,-0.102,0.532
4.600,0.336,-0.107,0.567
4.620,0.398,-0.161,0.603
4.640,0.438,-0.192,0.675
4.660,0.439,-0.181,0.715
4.680,0.529,-0.189,0.727
4.700,0.568,-0.221,0.785
4.720,0.597,-0.250,0.865
4.740,0.618,-0.221,0.852
4.760,0.658,-0.243,0.875
4.780,0.716,-0.254,0.972
4.800,0.649,-0.217,1.009
4.820,0.574,-0.179,0.917
4.840,0.704,-0.216,0.957
4.860,0.740,-0.256,1.005
4.880,0.776,-0.255,1.062
4.900,0.842,-0.285,1.159
4.920,0.892,-0.322,1.243
4.940,0.884,-0.326,1.290
4.960,0.930,-0.357,1.329
4.980,0.930,-0.356,1.308
5.000,0.859,-0.336,1.227
5.020,0.826,-0.332,1.159
5.040,0.825,-0.329,1.161
5.060,0.841,-0.339,1.232
5.080,0.834,-0.349,1.306
5.100,0.772,-0.324,1.316
5.120,0.747,-0.311,1.316
5.140,0.698,-0.279,1.295
5.160,0.635,-0.241,1.253
5.180,0.591,-0.215,1.201
5.200,0.537,-0.177,1.100
5.220,0.500,-0.148,1.010
5.240,0.453,-0.125,0.897
5.260,0.365,-0.075,0.801
5.280,0.215,-0.036,0.604
5.300,0.123,-0.013,0.497
5.320,0.049,0.011,0.380
5.340,0.015,0.043,0.281
5.360,0.006,0.054,0.242
5.380,-0.061,0.081,0.203
5.400,-0.128,0.104,0.166
5.420,-0.083,0.069,0.152
5.440,-0.036,0.031,0.171
5.460,-0.045,0.039,0.178
5.480,-0.032,0.041,0.135
5.500,0.038,0.028,0.196
5.520,0.027,0.043,0.231
5.540,0.065,0.021,0.324
5.560,0.125,-0.010,0.405
5.580,0.119,-0.020,0.448
5.600,0.132,-0.006,0.516
5.620,0.208,-0.039,0.659
5.640,0.226,-0.054,0.699
5.660,0.316,-0.103,0.788
5.680,0.337,-0.106,0.839
5.700,0.502,-0.169,0.965
5.720,0.489,-0.170,1.020
5.740,0.480,-0.174,1.054
5.760,0.515,-0.198,1.065
5.780,0.620,-0.222,1.116
5.800,0.668,-0.250,1.237
5.820,0.658,-0.276,1.330
5.840,0.613,-0.265,1.295
5.860,0.751,-0.303,1.341
5.880,0.706,-0.248,1.380
5.900,0.774,-0.267,1.476
5.920,0.816,-0.299,1.512
5.940,0.798,-0.308,1.498
5.960,0.760,-0.291,1.432
5.980,0.729,-0.269,1.340
6.000,0.701,-0.256,1.276
6.020,0.703,-0.264,1.268
6.040,0.705,-0.273,1.296
6.060,0.675,-0.272,1.328
6.080,0.674,-0.272,1.319
6.100,0.635,-0.256,1.293
6.120,0.549,-0.204,1.229
6.140,0.509,-0.188,1.205
6.160,0.461,-0.162,1.154
6.180,0.399,-0.127,1.066
6.200,0.350,-0.103,0.967
6.220,0.339,-0.092,0.907
6.240,0.294,-0.066,0.853
6.260,0.256,-0.055,0.785
6.280,0.217,-0.047,0.702
6.300,0.184,-0.039,0.627
6.320,0.104,-0.001,0.503
6.340,0.022,0.044,0.339
6.360,-0.047,0.082,0.209
6.380,-0.123,0.125,0.147
6.400,-0.027,0.097,0.105
6.420,-0.010,0.056,0.090
6.440,-0.059,0.094,0.147
6.460,0.011,0.052,0.195
6.480,0.045,0.026,0.249
6.500,0.075,0.010,0.318
6.520,0.100,-0.001,0.436
6.540,0.139,-0.026,0.529
6.560,0.193,-0.052,0.613
6.580,0.218,-0.074,0.722
6.600,0.221,-0.077,0.781
6.620,0.239,-0.069,0.834
6.640,0.295,-0.077,0.908
6.660,0.360,-0.110,0.998
6.680,0.323,-0.120,1.062
6.700,0.352,-0.117,1.050
6.720,0.469,-0.140,1.125
6.740,0.449,-0.147,1.129
6.760,0.472,-0.159,1.128
6.780,0.483,-0.170,1.124
6.800,0.497,-0.182,1.127
6.820,0.499,-0.164,1.092
6.840,0.542,-0.166,1.110
6.860,0.549,-0.174,1.115
6.880,0.579,-0.198,1.115
6.900,0.608,-0.234,1.168
6.920,0.675,-0.269,1.291
6.940,0.748,-0.297,1.482
6.960,0.760,-0.307,1.463
6.980,0.750,-0.304,1.389
7.000,0.748,-0.293,1.326
7.020,0.676,-0.260,1.287
7.040,0.638,-0.236,1.261
7.060,0.607,-0.224,1.253
7.080,0.628,-0.221,1.315
7.100,0.616,-0.222,1.345
7.120,0.577,-0.213,1.317
7.140,0.527,-0.192,1.261
7.160,0.508,-0.167,1.218
7.180,0.475,-0.144,1.176
7.200,0.416,-0.123,1.130
7.220,0.382,-0.105,1.066
7.240,0.337,-0.088,0.990
7.260,0.283,-0.061,0.895
7.280,0.236,-0.042,0.788
7.300,0.209,-0.024,0.702
7.320,0.162,-0.005,0.654
7.340,0.099,0.003,0.612
7.360,0.021,0.001,0.525
7.380,-0.038,0.023,0.422
7.400,-0.039,0.035,0.312
7.420,-0.069,0.055,0.217
7.440,-0.100,0.058,0.159
7.460,-0.269,0.088,0.128
7.480,-0.125,0.068,0.081
7.500,-0.103,0.089,0.150
7.520,0.074,0.004,0.226
7.540,-0.064,0.056,0.269
7.560,0.006,0.029,0.456
7.580,0.113,-0.027,0.476
7.600,0.060,-0.016,0.581
7.620,0.057,-0.005,0.681
7.640,0.081,0.001,0.748
7.660,0.150,-0.032,0.832
7.680,0.154,-0.029,0.906
7.700,0.157,-0.026,0.913
7.720,0.203,-0.032,0.931
7.740,0.254,-0.053,1.004
7.760,0.247,-0.064,1.041
7.780,0.372,-0.106,1.077
7.800,0.368,-0.099,1.091
7.820,0.403,-0.108,1.119
7.840,0.451,-0.122,1.132
7.860,0.456,-0.109,1.159
7.880,0.487,-0.132,1.194
7.900,0.494,-0.150,1.165
7.920,0.508,-0.165,1.180
7.940,0.532,-0.192,1.274
7.960,0.539,-0.206,1.374
7.980,0.538,-0.198,1.425
8.000,0.569,-0.216,1.477
8.020,0.545,-0.227,1.451
8.040,0.542,-0.241,1.375
8.060,0.512,-0.223,1.295
8.080,0.495,-0.206,1.256
8.100,0.494,-0.199,1.263
8.120,0.508,-0.205,1.306
8.140,0.523,-0.215,1.356
8.160,0.536,-0.217,1.408
8.180,0.519,-0.206,1.405
8.200,0.491,-0.191,1.357
8.220,0.464,-0.168,1.324
8.240,0.436,-0.141,1.287
8.260,0.415,-0.128,1.274
8.280,0.376,-0.116,1.244
8.300,0.318,-0.100,1.132
8.320,0.260,-0.082,0.995
8.340,0.204,-0.045,0.881
8.360,0.167,-0.004,0.799
8.380,0.148,0.020,0.789
8.400,0.144,0.023,0.813
8.420,0.147,0.023,0.846
8.440,0.154,0.006,0.855
8.460,0.144,-0.002,0.810
8.480,0.108,0.005,0.703
8.500,0.068,0.013,0.568
8.520,-0.006,0.040,0.421
8.540,-0.049,0.053,0.296
8.560,-0.086,0.063,0.223
8.580,-0.138,0.083,0.199
8.600,-0.097,0.074,0.182
8.620,-0.097,0.085,0.146
8.640,-0.074,0.076,0.178
8.660,-0.057,0.063,0.218
8.680,-0.064,0.057,0.277
8.700,-0.039,0.058,0.370
8.720,-0.015,0.050,0.460
8.740,0.023,0.035,0.637
8.760,0.073,0.004,0.734
8.780,0.065,0.008,0.805
8.800,0.101,0.013,0.860
8.820,0.133,0.006,0.914
8.840,0.159,-0.007,0.982
8.860,0.199,-0.028,1.068
8.880,0.256,-0.045,1.157
8.900,0.276,-0.055,1.187
8.920,0.311,-0.076,1.138
8.940,0.366,-0.100,1.130
8.960,0.407,-0.142,1.216
8.980,0.415,-0.168,1.267
9.000,0.427,-0.170,1.201
9.020,0.540,-0.204,1.223
9.040,0.616,-0.207,1.321
9.060,0.583,-0.195,1.376
9.080,0.641,-0.229,1.462
9.100,0.674,-0.251,1.544
9.120,0.676,-0.261,1.551
9.140,0.664,-0.271,1.457
9.160,0.604,-0.237,1.266
9.180,0.581,-0.222,1.205
9.200,0.581,-0.224,1.214
9.220,0.609,-0.243,1.254
9.240,0.617,-0.246,1.309
9.260,0.600,-0.236,1.333
9.280,0.567,-0.212,1.313
9.300,0.554,-0.195,1.283
9.320,0.548,-0.174,1.260
9.340,0.523,-0.148,1.222
9.360,0.475,-0.115,1.175
9.380,0.431,-0.082,1.120
9.400,0.389,-0.045,1.053
9.420,0.343,-0.020,0.997
9.440,0.287,-0.001,0.944
9.460,0.239,0.005,0.887
9.480,0.203,0.017,0.829
9.500,0.157,0.037,0.740
9.520,0.109,0.047,0.645
9.540,0.057,0.058,0.527
9.560,0.014,0.057,0.376
9.580,-0.103,0.083,0.171
9.600,-0.305,0.148,0.093
9.620,-0.274,0.094,-0.120
9.640,-0.233,0.043,-0.083
9.660,-0.308,0.081,0.243
9.680,-0.110,0.023,0.332
9.700,-0.139,0.009,0.247
9.720,0.011,-0.048,0.088
9.740,-0.092,0.007,0.315
9.760,0.004,-0.048,0.544
9.780,-0.023,0.004,0.618
9.800,0.060,-0.041,0.707
9.820,0.082,-0.043,0.835
9.840,0.135,-0.057,0.914
9.860,0.164,-0.049,0.953
9.880,0.167,-0.050,0.990
9.900,0.228,-0.065,1.029
9.920,0.249,-0.074,1.107
9.940,0.237,-0.075,1.117
9.960,0.270,-0.068,1.119
9.980,0.368,-0.103,1.211
10.000,0.343,-0.112,1.219
10.020,0.365,-0.098,1.118
10.040,0.434,-0.122,1.120
10.060,0.439,-0.127,1.111
10.080,0.422,-0.107,1.097
10.100,0.456,-0.105,1.167
10.120,0.488,-0.120,1.232
10.140,0.511,-0.154,1.289
10.160,0.534,-0.179,1.355
10.180,0.562,-0.208,1.390
10.200,0.558,-0.210,1.379
10.220,0.566,-0.215,1.307
10.240,0.533,-0.195,1.224
10.260,0.512,-0.184,1.158
10.280,0.514,-0.186,1.140
10.300,0.506,-0.187,1.166
10.320,0.524,-0.189,1.199
10.340,0.538,-0.194,1.228
10.360,0.517,-0.185,1.212
10.380,0.500,-0.173,1.215
10.400,0.520,-0.178,1.268
10.420,0.531,-0.171,1.301
10.440,0.517,-0.156,1.254
10.460,0.479,-0.136,1.180
10.480,0.464,-0.127,1.143
10.500,0.469,-0.142,1.141
10.520,0.417,-0.132,1.105
10.540,0.373,-0.131,1.035
10.560,0.332,-0.124,0.967
10.580,0.279,-0.114,0.922
10.600,0.222,-0.105,0.876
10.620,0.210,-0.119,0.855
10.640,0.159,-0.109,0.830
10.660,0.126,-0.081,0.755
10.680,0.102,-0.054,0.665
10.700,0.019,-0.004,0.532
10.720,-0.026,0.024,0.393
10.740,-0.092,0.061,0.270
10.760,-0.192,0.116,0.144
10.780,-0.218,0.155,0.009
10.800,-0.177,0.154,-0.020
10.820,-0.160,0.099,0.211
10.840,0.041,-0.026,0.256
10.860,-0.055,0.037,0.157
10.880,-0.075,0.052,0.418
10.900,0.036,-0.007,0.556
10.920,-0.016,0.030,0.583
10.940,0.098,-0.031,0.725
10.960,0.141,-0.030,0.771
10.980,0.087,-0.031,0.804
11.000,0.110,-0.042,0.845
11.020,0.159,-0.049,0.886
11.040,0.242,-0.077,0.967
11.060,0.187,-0.061,0.970
11.080,0.252,-0.076,1.002
11.100,0.355,-0.128,1.097
11.120,0.350,-0.121,1.177
11.140,0.320,-0.096,1.130
11.160,0.401,-0.136,1.145
11.180,0.467,-0.180,1.206
11.200,0.460,-0.167,1.198
11.220,0.463,-0.156,1.147
11.240,0.467,-0.163,1.061
11.260,0.581,-0.204,1.239
11.280,0.591,-0.237,1.370
11.300,0.560,-0.237,1.332
11.320,0.564,-0.257,1.260
11.340,0.599,-0.271,1.261
11.360,0.635,-0.280,1.270
11.380,0.577,-0.250,1.234
11.400,0.562,-0.246,1.168
11.420,0.554,-0.243,1.137
11.440,0.544,-0.238,1.124
11.460,0.538,-0.230,1.114
11.480,0.552,-0.223,1.119
11.500,0.578,-0.233,1.171
11.520,0.609,-0.239,1.224
11.540,0.597,-0.226,1.241
11.560,0.569,-0.205,1.222
11.580,0.545,-0.188,1.177
11.600,0.538,-0.169,1.141
11.620,0.535,-0.152,1.135
11.640,0.531,-0.151,1.120
11.660,0.493,-0.142,1.081
11.680,0.415,-0.122,1.003
11.700,0.389,-0.120,0.957
11.720,0.339,-0.089,0.912
11.740,0.317,-0.086,0.905
11.760,0.276,-0.087,0.904
11.780,0.258,-0.089,0.895
11.800,0.226,-0.088,0.846
11.820,0.183,-0.074,0.756
11.840,0.143,-0.050,0.645
11.860,0.106,-0.032,0.523
11.880,0.035,-0.001,0.386
11.900,0.000,0.018,0.267
11.920,0.030,0.005,0.240
11.940,0.007,0.016,0.216
11.960,-0.011,0.029,0.191
11.980,-0.096,0.082,0.177
12.000,-0.059,0.081,0.183
12.020,0.031,0.035,0.216
12.040,0.021,0.028,0.303
12.060,0.050,0.012,0.409
12.080,0.042,0.017,0.482
12.100,0.094,-0.015,0.561
12.120,0.106,-0.030,0.667
12.140,0.109,-0.033,0.709
12.160,0.147,-0.044,0.754
12.180,0.165,-0.041,0.797
12.200,0.222,-0.063,0.866
12.220,0.208,-0.060,0.888
12.240,0.214,-0.050,0.888
12.260,0.341,-0.097,1.026
12.280,0.301,-0.080,1.053
12.300,0.399,-0.115,1.056
12.320,0.525,-0.182,1.158
12.340,0.499,-0.186,1.165
12.360,0.626,-0.215,1.230
12.380,0.544,-0.159,1.214
12.400,0.599,-0.182,1.227
12.420,0.615,-0.193,1.194
12.440,0.659,-0.208,1.239
12.460,0.672,-0.228,1.277
12.480,0.662,-0.250,1.266
12.500,0.666,-0.263,1.250
12.520,0.679,-0.285,1.232
12.540,0.691,-0.296,1.177
12.560,0.574,-0.247,1.127
12.580,0.611,-0.265,1.085
12.600,0.616,-0.269,1.092
12.620,0.653,-0.287,1.139
12.640,0.659,-0.292,1.204
12.660,0.639,-0.276,1.235
12.680,0.621,-0.252,1.259
12.700,0.613,-0.241,1.281
12.720,0.612,-0.229,1.270
12.740,0.594,-0.208,1.244
12.760,0.535,-0.172,1.200
12.780,0.494,-0.144,1.144
12.800,0.425,-0.110,1.064
12.820,0.367,-0.079,0.975
12.840,0.319,-0.043,0.896
12.860,0.272,-0.012,0.818
12.880,0.261,-0.023,0.769
12.900,0.271,-0.043,0.761
12.920,0.274,-0.056,0.764
12.940,0.269,-0.069,0.756
12.960,0.268,-0.089,0.746
12.980,0.214,-0.093,0.686
13.000,0.151,-0.074,0.561
13.020,0.054,-0.043,0.416
13.040,-0.030,-0.011,0.284
13.060,-0.220,0.087,0.101
13.080,-0.082,0.114,0.151
13.100,-0.120,0.041,0.191
13.120,-0.010,-0.054,0.219
13.140,-0.004,0.006,0.222
13.160,0.013,0.014,0.345
13.180,0.161,-0.078,0.435
13.200,0.104,-0.044,0.477
13.220,0.147,-0.035,0.562
13.240,0.178,-0.033,0.642
13.260,0.215,-0.056,0.730
13.280,0.268,-0.083,0.789
13.300,0.298,-0.084,0.851
13.320,0.306,-0.062,0.928
13.340,0.307,-0.044,0.946
13.360,0.389,-0.082,0.980
13.380,0.384,-0.090,1.017
13.400,0.455,-0.101,1.097
13.420,0.376,-0.062,1.118
13.440,0.474,-0.102,1.091
13.460,0.510,-0.140,1.060
13.480,0.524,-0.142,1.198
13.500,0.532,-0.156,1.199
13.520,0.562,-0.177,1.138
13.540,0.631,-0.200,1.171
13.560,0.639,-0.196,1.257
13.580,0.589,-0.175,1.256
13.600,0.585,-0.174,1.226
13.620,0.593,-0.175,1.222
13.640,0.647,-0.203,1.245
13.660,0.644,-0.224,1.256
13.680,0.597,-0.210,1.211
13.700,0.553,-0.189,1.165
13.720,0.566,-0.192,1.127
13.740,0.588,-0.201,1.128
13.760,0.590,-0.212,1.154
13.780,0.596,-0.217,1.186
13.800,0.614,-0.216,1.229
13.820,0.618,-0.211,1.251
13.840,0.580,-0.192,1.218
13.860,0.543,-0.178,1.179
13.880,0.513,-0.163,1.159
13.900,0.439,-0.120,1.152
13.920,0.388,-0.088,1.093
13.940,0.349,-0.067,1.017
13.960,0.301,-0.055,0.936
13.980,0.244,-0.047,0.874
14.000,0.220,-0.057,0.844
14.020,0.191,-0.060,0.809
14.040,0.211,-0.072,0.809
14.060,0.244,-0.077,0.825
14.080,0.279,-0.080,0.857
14.100,0.254,-0.063,0.855
14.120,0.234,-0.058,0.826
14.140,0.220,-0.048,0.786
14.160,0.157,-0.025,0.713
14.180,0.066,0.005,0.607
14.200,-0.046,0.047,0.462
14.220,-0.177,0.113,0.307
14.240,-0.297,0.194,0.198
14.260,-0.169,0.106,-0.058
14.280,-0.117,0.084,-0.042
14.300,-0.169,0.159,0.399
14.320,-0.013,-0.037,0.333
14.340,-0.088,0.018,0.343
14.360,0.049,0.003,0.420
14.380,0.087,-0.035,0.505
14.400,0.175,-0.036,0.633
14.420,0.182,-0.045,0.808
14.440,0.142,-0.051,0.903
14.460,0.247,-0.123,1.034
14.480,0.295,-0.116,1.096
14.500,0.257,-0.064,1.076
14.520,0.333,-0.090,1.111
14.540,0.318,-0.111,1.135
14.560,0.284,-0.087,1.146
14.580,0.281,-0.089,1.107
14.600,0.311,-0.114,1.110
14.620,0.247,-0.081,1.037
14.640,0.268,-0.088,1.013
14.660,0.330,-0.122,1.089
14.680,0.186,-0.054,1.071
14.700,0.069,-0.013,1.054
14.720,0.196,-0.066,1.239
14.740,0.087,-0.031,1.522
14.760,0.062,-0.018,1.416
14.780,0.043,0.006,1.327
14.800,0.037,0.012,1.388
14.820,0.042,0.003,1.404
14.840,0.034,0.009,1.296
14.860,0.005,0.027,1.164
14.880,-0.023,0.051,1.086
14.900,-0.032,0.056,1.057
14.920,-0.040,0.060,1.050
14.940,-0.045,0.062,1.048
14.960,-0.062,0.073,1.061
14.980,-0.066,0.072,1.060
15.000,-0.067,0.076,1.037
15.020,-0.061,0.080,1.003
15.040,-0.063,0.081,0.968
15.060,-0.054,0.071,0.873
15.080,-0.054,0.065,0.840
15.100,-0.071,0.071,0.821
15.120,-0.085,0.075,0.789
15.140,-0.082,0.083,0.750
15.160,-0.084,0.085,0.754
15.180,-0.093,0.091,0.751
15.200,-0.096,0.092,0.768
15.220,-0.092,0.092,0.813
15.240,-0.087,0.089,0.859
15.260,-0.095,0.090,0.915
15.280,-0.095,0.094,0.964
15.300,-0.107,0.103,1.005
15.320,-0.106,0.106,1.056
15.340,-0.111,0.115,1.088
15.360,-0.100,0.116,1.085
15.380,-0.107,0.119,1.083
15.400,-0.118,0.121,1.122
15.420,-0.120,0.119,1.172
15.440,-0.123,0.116,1.211
15.460,-0.129,0.117,1.230
15.480,-0.132,0.117,1.230
15.500,-0.139,0.118,1.229
15.520,-0.136,0.119,1.216
15.540,-0.149,0.124,1.175
15.560,-0.164,0.123,1.080
15.580,-0.172,0.125,1.036
15.600,-0.164,0.121,1.012
15.620,-0.171,0.122,0.996
15.640,-0.176,0.124,0.967
15.660,-0.174,0.115,0.999
15.680,-0.389,0.232,1.621
15.700,-0.357,0.073,0.517
15.720,0.011,-0.125,-0.159
15.740,0.058,0.083,0.351
15.760,-0.082,0.194,1.068
15.780,0.009,0.119,1.293
15.800,0.032,0.108,1.076
15.820,0.058,0.093,0.850
15.840,-0.070,0.119,0.886
15.860,0.112,0.023,1.015
15.880,-0.088,0.077,1.053
15.900,-0.077,0.003,0.994
15.920,-0.124,0.014,0.927
15.940,-0.197,0.123,0.944
15.960,-0.563,0.383,1.431
15.980,-0.351,0.171,0.496
16.000,-0.471,0.243,0.609
16.020,-0.632,0.370,1.096
16.040,-0.610,0.363,0.965
16.060,-0.388,0.232,0.660
16.080,-0.464,0.293,0.841
16.100,-0.737,0.396,1.117
16.120,-0.124,0.035,1.363
16.140,0.377,-0.178,1.171
16.160,0.023,0.089,0.943
16.180,-0.011,0.119,0.760
16.200,0.099,0.013,1.009
16.220,0.067,-0.008,1.086
16.240,-0.005,0.083,0.981
16.260,-0.312,0.226,1.209
16.280,-0.642,0.318,1.143
16.300,-0.536,0.269,0.734
16.320,-0.479,0.266,0.785
16.340,-0.561,0.336,0.978
16.360,-0.431,0.258,1.020
16.380,-0.114,0.055,1.073
16.400,0.059,0.039,0.991
16.420,0.051,0.085,0.955
16.440,-0.076,0.138,1.073
