time,x-acceleration,y-acceleration,z-acceleration
10.180,-1.318,0.672,0.494
10.200,-1.336,0.692,0.496
10.220,-1.348,0.691,0.484
10.240,-1.384,0.692,0.470
10.260,-1.413,0.696,0.459
10.280,-1.394,0.673,0.424
10.300,-1.353,0.647,0.388
10.320,-1.304,0.614,0.354
10.340,-1.239,0.564,0.305
10.360,-1.193,0.532,0.266
10.380,-1.145,0.513,0.242
10.400,-1.066,0.474,0.217
10.420,-0.995,0.433,0.196
10.440,-0.890,0.384,0.178
10.460,-0.731,0.323,0.143
10.480,-0.542,0.246,0.106
10.500,-0.363,0.182,0.051
10.520,-0.270,0.153,0.025
10.540,-0.151,0.117,-0.017
10.560,-0.038,0.065,-0.081
10.580,-0.009,0.040,-0.145
10.600,-0.254,0.163,0.142
10.620,-0.380,0.210,0.191
10.640,-0.224,0.116,0.151
10.660,-0.126,0.084,0.019
10.680,-0.319,0.195,0.074
10.700,-0.333,0.198,0.156
10.720,-0.549,0.278,0.224
10.740,-0.616,0.320,0.205
10.760,-0.725,0.336,0.245
10.780,-0.789,0.359,0.245
10.800,-0.869,0.396,0.275
10.820,-1.067,0.514,0.320
10.840,-1.122,0.519,0.339
10.860,-1.146,0.535,0.352
10.880,-1.114,0.511,0.319
10.900,-1.225,0.579,0.384
10.920,-1.255,0.610,0.406
10.940,-1.174,0.572,0.370
10.960,-1.276,0.610,0.408
10.980,-1.403,0.655,0.456
11.000,-1.421,0.644,0.448
11.020,-1.534,0.681,0.470
11.040,-1.568,0.692,0.441
11.060,-1.571,0.692,0.418
11.080,-1.549,0.693,0.430
11.100,-1.421,0.652,0.416
11.120,-1.273,0.596,0.382
11.140,-1.145,0.549,0.361
11.160,-1.062,0.514,0.357
11.180,-0.991,0.491,0.330
11.200,-0.945,0.478,0.312
11.220,-0.940,0.478,0.307
11.240,-0.986,0.504,0.308
11.260,-1.045,0.527,0.314
11.280,-1.117,0.558,0.323
11.300,-1.176,0.588,0.341
11.320,-1.235,0.620,0.363
11.340,-1.294,0.648,0.379
11.360,-1.350,0.669,0.394
11.380,-1.394,0.684,0.405
11.400,-1.434,0.696,0.400
11.420,-1.445,0.697,0.390
11.440,-1.423,0.684,0.383
11.460,-1.397,0.668,0.361
11.480,-1.388,0.660,0.351
11.500,-1.330,0.633,0.337
11.520,-1.280,0.604,0.337
11.540,-1.226,0.576,0.338
11.560,-1.149,0.550,0.324
11.580,-1.090,0.518,0.303
11.600,-1.045,0.484,0.293
11.620,-0.995,0.447,0.282
11.640,-0.922,0.404,0.273
11.660,-0.665,0.296,0.220
11.680,-0.520,0.235,0.162
11.700,-0.400,0.185,0.113
11.720,-0.330,0.144,0.065
11.740,-0.219,0.098,0.002
11.760,-0.121,0.062,-0.038
11.780,-0.185,0.106,0.007
11.800,-0.265,0.130,0.069
11.820,-0.243,0.119,0.083
11.840,-0.204,0.108,0.056
11.860,-0.309,0.150,0.112
11.880,-0.322,0.154,0.055
11.900,-0.410,0.185,0.150
11.920,-0.485,0.229,0.148
11.940,-0.573,0.264,0.194
11.960,-0.629,0.276,0.220
11.980,-0.891,0.398,0.283
12.000,-0.975,0.449,0.352
12.020,-1.052,0.502,0.380
12.040,-1.155,0.574,0.463
12.060,-1.272,0.594,0.528
12.080,-1.200,0.567,0.484
12.100,-1.232,0.590,0.479
12.120,-1.419,0.667,0.562
12.140,-1.320,0.639,0.507
12.160,-1.363,0.677,0.520
12.180,-1.495,0.729,0.571
12.200,-1.548,0.722,0.559
12.220,-1.516,0.703,0.519
12.240,-1.462,0.681,0.495
12.260,-1.337,0.626,0.456
12.280,-1.195,0.561,0.420
12.300,-1.109,0.519,0.402
12.320,-1.047,0.486,0.382
12.340,-1.010,0.465,0.367
12.360,-1.002,0.456,0.360
12.380,-1.025,0.465,0.366
12.400,-1.066,0.482,0.381
12.420,-1.140,0.520,0.409
12.440,-1.219,0.561,0.447
12.460,-1.279,0.583,0.478
12.480,-1.347,0.620,0.528
12.500,-1.372,0.635,0.533
12.520,-1.397,0.653,0.528
12.540,-1.396,0.659,0.508
12.560,-1.372,0.645,0.479
12.580,-1.348,0.640,0.458
12.600,-1.352,0.643,0.446
12.620,-1.290,0.611,0.412
12.640,-1.195,0.573,0.389
12.660,-1.130,0.550,0.372
12.680,-1.092,0.532,0.351
12.700,-1.042,0.494,0.324
12.720,-0.991,0.450,0.288
12.740,-0.976,0.435,0.254
12.760,-0.984,0.428,0.221
12.780,-0.955,0.417,0.189
12.800,-0.909,0.402,0.182
12.820,-0.800,0.355,0.168
12.840,-0.647,0.290,0.141
12.860,-0.515,0.240,0.124
12.880,-0.329,0.162,0.062
12.900,-0.159,0.100,0.018
12.920,-0.154,0.102,0.007
12.940,-0.121,0.095,-0.026
12.960,-0.160,0.104,0.009
12.980,-0.170,0.100,0.072
13.000,-0.222,0.120,0.073
13.020,-0.288,0.151,0.074
13.040,-0.437,0.211,0.136
13.060,-0.511,0.235,0.158
13.080,-0.621,0.280,0.180
13.100,-0.772,0.348,0.228
13.120,-0.876,0.383,0.249
13.140,-0.988,0.435,0.302
13.160,-1.013,0.455,0.309
13.180,-1.005,0.460,0.285
13.200,-1.140,0.518,0.346
13.220,-1.241,0.556,0.378
13.240,-1.117,0.495,0.302
13.260,-1.226,0.557,0.337
13.280,-1.415,0.658,0.428
13.300,-1.329,0.621,0.400
13.320,-1.281,0.627,0.398
13.340,-1.492,0.730,0.470
13.360,-1.528,0.728,0.434
13.380,-1.555,0.736,0.410
13.400,-1.501,0.721,0.384
13.420,-1.410,0.672,0.377
13.440,-1.337,0.629,0.388
13.460,-1.259,0.594,0.343
13.480,-1.187,0.555,0.326
13.500,-1.117,0.523,0.311
13.520,-1.065,0.501,0.294
13.540,-1.055,0.494,0.296
13.560,-1.061,0.495,0.301
13.580,-1.089,0.510,0.309
13.600,-1.137,0.533,0.320
13.620,-1.182,0.557,0.331
13.640,-1.232,0.587,0.345
13.660,-1.302,0.618,0.370
13.680,-1.328,0.630,0.382
13.700,-1.341,0.640,0.401
13.720,-1.316,0.633,0.384
13.740,-1.318,0.630,0.364
13.760,-1.336,0.620,0.357
13.780,-1.332,0.624,0.386
13.800,-1.285,0.618,0.396
13.820,-1.246,0.598,0.394
13.840,-1.220,0.577,0.385
13.860,-1.206,0.565,0.373
13.880,-1.195,0.562,0.367
13.900,-1.160,0.543,0.356
13.920,-1.147,0.527,0.375
13.940,-1.110,0.511,0.365
13.960,-1.117,0.513,0.364
13.980,-1.096,0.481,0.374
14.000,-1.057,0.442,0.370
14.020,-0.958,0.395,0.330
14.040,-0.797,0.323,0.264
14.060,-0.645,0.262,0.206
14.080,-0.449,0.186,0.132
14.100,-0.288,0.121,0.068
14.120,-0.053,0.045,-0.071
14.140,0.127,-0.058,-0.227
14.160,-0.213,0.094,-0.113
14.180,0.098,-0.017,-0.027
14.200,-0.054,0.027,0.018
14.220,-0.274,0.181,0.097
14.240,-0.332,0.184,0.238
14.260,-0.154,0.080,0.038
14.280,-0.455,0.284,0.246
14.300,-0.821,0.404,0.245
14.320,-0.827,0.414,0.279
14.340,-0.925,0.451,0.273
14.360,-0.927,0.446,0.272
14.380,-1.062,0.517,0.329
14.400,-1.092,0.539,0.354
14.420,-1.018,0.489,0.292
14.440,-1.208,0.569,0.360
14.460,-1.255,0.607,0.406
14.480,-1.184,0.567,0.351
14.500,-1.329,0.624,0.370
14.520,-1.560,0.737,0.455
14.540,-1.515,0.734,0.453
14.560,-1.363,0.670,0.413
14.580,-1.317,0.664,0.413
14.600,-1.453,0.729,0.479
14.620,-1.449,0.708,0.461
14.640,-1.372,0.656,0.422
14.660,-1.325,0.638,0.419
14.680,-1.251,0.612,0.413
14.700,-1.115,0.553,0.398
14.720,-1.031,0.510,0.365
14.740,-0.981,0.487,0.352
14.760,-0.945,0.474,0.335
14.780,-0.936,0.479,0.325
14.800,-0.957,0.497,0.331
14.820,-1.038,0.545,0.356
14.840,-1.160,0.607,0.393
14.860,-1.244,0.642,0.419
14.880,-1.316,0.679,0.453
14.900,-1.387,0.711,0.489
14.920,-1.434,0.726,0.525
14.940,-1.452,0.720,0.539
14.960,-1.451,0.705,0.521
14.980,-1.425,0.682,0.494
15.000,-1.363,0.643,0.463
15.020,-1.304,0.606,0.435
15.040,-1.242,0.565,0.399
15.060,-1.195,0.538,0.358
15.080,-1.134,0.522,0.328
15.100,-1.066,0.491,0.297
15.120,-1.010,0.446,0.243
15.140,-0.976,0.431,0.250
15.160,-0.927,0.414,0.239
15.180,-0.868,0.385,0.232
15.200,-0.777,0.340,0.216
15.220,-0.676,0.305,0.187
15.240,-0.536,0.269,0.152
15.260,-0.408,0.231,0.106
15.280,-0.304,0.187,0.061
15.300,-0.252,0.162,0.039
15.320,-0.230,0.147,0.024
15.340,-0.133,0.100,-0.016
15.360,-0.128,0.098,-0.012
15.380,-0.206,0.124,0.016
15.400,-0.278,0.141,0.072
15.420,-0.335,0.165,0.081
15.440,-0.371,0.182,0.087
15.460,-0.425,0.203,0.063
15.480,-0.516,0.248,0.096
15.500,-0.639,0.296,0.143
15.520,-0.786,0.347,0.178
15.540,-0.917,0.433,0.214
15.560,-1.031,0.476,0.245
15.580,-1.093,0.501,0.249
15.600,-1.123,0.527,0.283
15.620,-1.148,0.542,0.322
15.640,-1.255,0.591,0.368
15.660,-1.409,0.661,0.419
15.680,-1.449,0.674,0.436
15.700,-1.417,0.660,0.447
15.720,-1.563,0.725,0.512
15.740,-1.698,0.767,0.504
15.760,-1.673,0.750,0.438
15.780,-1.664,0.753,0.412
15.800,-1.526,0.703,0.331
15.820,-1.369,0.637,0.272
15.840,-1.310,0.612,0.294
15.860,-1.222,0.560,0.257
15.880,-1.112,0.508,0.241
15.900,-1.037,0.476,0.225
15.920,-0.988,0.457,0.203
15.940,-0.959,0.448,0.183
15.960,-0.983,0.462,0.187
15.980,-1.056,0.498,0.224
16.000,-1.091,0.512,0.232
16.020,-1.155,0.534,0.243
16.040,-1.334,0.609,0.330
16.060,-1.330,0.603,0.328
16.080,-1.361,0.619,0.356
16.100,-1.431,0.650,0.389
16.120,-1.489,0.673,0.418
16.140,-1.511,0.680,0.438
16.160,-1.495,0.675,0.446
16.180,-1.458,0.658,0.452
16.200,-1.415,0.642,0.446
16.220,-1.372,0.628,0.442
16.240,-1.327,0.612,0.422
16.260,-1.278,0.594,0.399
16.280,-1.216,0.567,0.367
16.300,-1.155,0.542,0.329
16.320,-1.078,0.519,0.289
16.340,-0.989,0.490,0.242
16.360,-0.912,0.451,0.198
16.380,-0.704,0.344,0.125
