time,x-acceleration,y-acceleration,z-acceleration
3.740,0.772,0.500,-0.034
3.760,0.785,0.511,-0.037
3.780,0.796,0.513,-0.032
3.800,0.804,0.517,-0.028
3.820,0.812,0.518,-0.028
3.840,0.803,0.511,-0.032
3.860,0.797,0.503,-0.035
3.880,0.809,0.501,-0.034
3.900,0.811,0.497,-0.033
3.920,0.798,0.490,-0.035
3.940,0.801,0.490,-0.037
3.960,0.806,0.491,-0.039
3.980,0.806,0.490,-0.036
4.000,0.824,0.498,-0.030
4.020,0.840,0.506,-0.029
4.040,0.848,0.510,-0.034
4.060,0.850,0.508,-0.038
4.080,0.850,0.503,-0.038
4.100,0.855,0.503,-0.036
4.120,0.880,0.516,-0.035
4.140,0.899,0.527,-0.035
4.160,0.913,0.533,-0.034
4.180,0.930,0.546,-0.038
4.200,0.928,0.542,-0.044
4.220,0.918,0.535,-0.040
4.240,0.935,0.540,-0.032
4.260,0.963,0.548,-0.033
4.280,0.997,0.563,-0.036
4.300,1.026,0.568,-0.036
4.320,1.035,0.569,-0.042
4.340,1.054,0.570,-0.040
4.360,1.090,0.578,-0.036
4.380,1.126,0.592,-0.035
4.400,1.147,0.606,-0.033
4.420,1.149,0.612,-0.034
4.440,1.143,0.614,-0.034
4.460,1.128,0.612,-0.031
4.480,1.109,0.606,-0.032
4.500,1.104,0.603,-0.032
4.520,1.096,0.604,-0.030
4.540,1.091,0.605,-0.031
4.560,1.068,0.600,-0.032
4.580,1.050,0.594,-0.031
4.600,1.041,0.588,-0.029
4.620,1.029,0.580,-0.030
4.640,1.001,0.572,-0.029
4.660,0.975,0.566,-0.026
4.680,0.958,0.560,-0.022
4.700,0.950,0.555,-0.022
4.720,0.936,0.547,-0.023
4.740,0.906,0.534,-0.021
4.760,0.874,0.521,-0.022
4.780,0.852,0.510,-0.022
4.800,0.819,0.497,-0.019
4.820,0.780,0.477,-0.018
4.840,0.755,0.465,-0.017
4.860,0.733,0.455,-0.017
4.880,0.711,0.447,-0.015
4.900,0.687,0.442,-0.008
4.920,0.662,0.430,-0.001
4.940,0.624,0.410,0.002
4.960,0.581,0.385,0.006
4.980,0.539,0.364,0.009
5.000,0.495,0.347,0.010
5.020,0.449,0.329,0.015
5.040,0.402,0.312,0.018
5.060,0.357,0.293,0.015
5.080,0.329,0.280,0.015
5.100,0.328,0.285,0.014
5.120,0.353,0.302,0.010
5.140,0.398,0.326,0.005
5.160,0.459,0.361,0.002
5.180,0.529,0.409,-0.007
5.200,0.616,0.464,-0.015
5.220,0.686,0.511,-0.018
5.240,0.831,0.572,-0.021
5.260,0.932,0.547,-0.025
5.280,0.946,0.418,-0.040
5.300,1.075,0.245,-0.063
5.320,1.120,0.239,-0.044
5.340,1.019,0.337,-0.053
5.360,0.879,0.398,-0.044
5.380,0.788,0.512,-0.045
5.400,0.752,0.550,-0.037
5.420,0.695,0.548,-0.023
5.440,0.653,0.544,-0.013
5.460,0.684,0.559,-0.000
5.480,0.729,0.560,0.011
5.500,0.753,0.526,0.016
5.520,0.782,0.495,0.023
5.540,0.802,0.454,0.032
5.560,0.803,0.409,0.032
5.580,0.774,0.394,0.021
5.600,0.735,0.399,0.014
5.620,0.693,0.402,0.006
5.640,0.663,0.399,0.001
5.660,0.682,0.415,-0.009
5.680,0.726,0.440,-0.016
5.700,0.754,0.452,-0.019
5.720,0.760,0.450,-0.020
5.740,0.771,0.457,-0.020
5.760,0.782,0.469,-0.022
5.780,0.773,0.469,-0.022
5.800,0.761,0.462,-0.021
5.820,0.768,0.464,-0.019
5.840,0.773,0.466,-0.016
5.860,0.758,0.458,-0.012
5.880,0.725,0.439,-0.009
5.900,0.702,0.425,-0.005
5.920,0.706,0.424,-0.001
5.940,0.711,0.424,0.002
5.960,0.707,0.420,0.003
5.980,0.700,0.418,0.006
6.000,0.701,0.418,0.005
6.020,0.706,0.420,0.000
6.040,0.714,0.424,-0.002
6.060,0.720,0.426,-0.003
6.080,0.723,0.430,-0.008
6.100,0.737,0.442,-0.012
6.120,0.760,0.457,-0.015
6.140,0.773,0.462,-0.017
6.160,0.781,0.462,-0.019
6.180,0.785,0.467,-0.018
6.200,0.782,0.471,-0.018
6.220,0.793,0.478,-0.020
6.240,0.810,0.488,-0.019
6.260,0.816,0.493,-0.019
6.280,0.808,0.490,-0.019
6.300,0.809,0.486,-0.017
6.320,0.819,0.484,-0.015
6.340,0.832,0.483,-0.019
6.360,0.838,0.479,-0.023
6.380,0.847,0.481,-0.023
6.400,0.850,0.487,-0.023
6.420,0.847,0.475,-0.017
6.440,0.860,0.461,-0.015
6.460,0.884,0.464,-0.023
6.480,0.892,0.480,-0.032
6.500,0.939,0.501,-0.038
6.520,0.933,0.496,-0.033
6.540,0.910,0.483,-0.031
6.560,0.909,0.482,-0.032
6.580,0.970,0.512,-0.029
6.600,0.992,0.524,-0.031
6.620,1.025,0.535,-0.036
6.640,1.072,0.549,-0.039
6.660,1.126,0.566,-0.043
6.680,1.171,0.579,-0.051
6.700,1.203,0.595,-0.054
6.720,1.221,0.604,-0.054
6.740,1.245,0.613,-0.054
6.760,1.245,0.608,-0.055
6.780,1.218,0.602,-0.056
6.800,1.158,0.582,-0.045
6.820,1.126,0.571,-0.041
6.840,1.101,0.563,-0.039
6.860,1.086,0.561,-0.039
6.880,1.073,0.565,-0.033
6.900,1.073,0.572,-0.030
6.920,1.052,0.572,-0.030
6.940,1.035,0.567,-0.031
6.960,1.021,0.560,-0.032
6.980,0.998,0.551,-0.035
7.000,0.990,0.553,-0.039
7.020,0.989,0.560,-0.036
7.040,0.977,0.554,-0.036
7.060,0.960,0.548,-0.041
7.080,0.956,0.548,-0.047
7.100,0.950,0.540,-0.049
7.120,0.926,0.528,-0.048
7.140,0.896,0.524,-0.048
7.160,0.860,0.510,-0.047
7.180,0.815,0.485,-0.043
7.200,0.755,0.453,-0.038
7.220,0.675,0.408,-0.033
7.240,0.592,0.368,-0.030
7.260,0.514,0.329,-0.024
7.280,0.441,0.294,-0.019
7.300,0.322,0.235,-0.007
7.320,0.276,0.215,-0.001
7.340,0.260,0.206,0.002
7.360,0.264,0.213,-0.001
7.380,0.284,0.230,0.001
7.400,0.328,0.254,0.000
7.420,0.387,0.286,-0.001
7.440,0.450,0.330,-0.001
7.460,0.523,0.372,-0.006
7.480,0.606,0.405,-0.012
7.500,0.692,0.441,-0.012
7.520,0.781,0.479,-0.011
7.540,0.862,0.517,-0.019
7.560,0.929,0.523,-0.027
7.580,1.065,0.405,-0.039
7.600,1.111,0.318,-0.028
7.620,1.111,0.219,-0.023
7.640,1.050,0.301,-0.025
7.660,0.948,0.382,0.010
7.680,0.822,0.438,0.014
7.700,0.758,0.451,0.021
7.720,0.697,0.439,0.015
7.740,0.695,0.447,0.017
7.760,0.757,0.436,0.018
7.780,0.790,0.403,0.018
7.800,0.832,0.372,0.017
7.820,0.876,0.367,0.011
7.840,0.892,0.367,0.006
7.860,0.860,0.378,-0.006
7.880,0.800,0.398,-0.019
7.900,0.750,0.422,-0.022
7.920,0.730,0.439,-0.021
7.940,0.717,0.439,-0.020
7.960,0.723,0.442,-0.023
7.980,0.736,0.457,-0.022
8.000,0.741,0.461,-0.023
8.020,0.742,0.454,-0.020
8.040,0.745,0.445,-0.019
8.060,0.743,0.434,-0.021
8.080,0.740,0.426,-0.017
8.100,0.735,0.417,-0.015
8.120,0.719,0.408,-0.014
8.140,0.703,0.381,-0.013
8.160,0.718,0.390,-0.014
8.180,0.741,0.402,-0.018
8.200,0.748,0.400,-0.020
8.220,0.741,0.389,-0.017
8.240,0.731,0.379,-0.020
8.260,0.728,0.372,-0.021
8.280,0.738,0.382,-0.021
8.300,0.751,0.399,-0.019
8.320,0.753,0.409,-0.017
8.340,0.751,0.413,-0.018
8.360,0.738,0.412,-0.022
8.380,0.726,0.410,-0.024
8.400,0.723,0.412,-0.019
8.420,0.724,0.422,-0.016
8.440,0.738,0.435,-0.014
8.460,0.748,0.447,-0.013
8.480,0.744,0.444,-0.013
8.500,0.747,0.445,-0.013
8.520,0.764,0.456,-0.013
8.540,0.784,0.461,-0.011
8.560,0.815,0.461,-0.006
8.580,0.835,0.466,-0.008
8.600,0.853,0.463,-0.008
8.620,0.884,0.447,-0.015
8.640,0.851,0.466,-0.020
8.660,0.878,0.473,-0.019
8.680,0.905,0.479,-0.022
8.700,0.903,0.478,-0.026
8.720,0.885,0.462,-0.029
8.740,0.896,0.462,-0.036
8.760,0.906,0.466,-0.041
8.780,0.916,0.471,-0.045
8.800,0.938,0.474,-0.043
8.820,0.949,0.470,-0.040
8.840,0.948,0.463,-0.040
8.860,0.960,0.461,-0.040
8.880,0.964,0.457,-0.045
8.900,0.960,0.461,-0.047
8.920,0.937,0.464,-0.045
8.940,0.931,0.467,-0.040
8.960,0.952,0.474,-0.036
8.980,0.978,0.483,-0.041
9.000,1.009,0.499,-0.046
9.020,1.051,0.513,-0.048
9.040,1.104,0.533,-0.051
9.060,1.177,0.557,-0.056
9.080,1.228,0.571,-0.065
9.100,1.257,0.575,-0.068
9.120,1.276,0.578,-0.066
9.140,1.290,0.579,-0.065
9.160,1.296,0.572,-0.066
9.180,1.253,0.547,-0.068
