1459989368.043878,0.455872,-0.601868,0.500183
1459989368.074052,0.451843,-0.596497,0.501831
1459989368.074553,0.444214,-0.589355,0.502808
1459989368.104001,0.455017,-0.603210,0.506775
1459989368.105776,0.446045,-0.594543,0.502869
1459989368.133998,0.451599,-0.602051,0.505249
1459989368.134585,0.439087,-0.587524,0.503540
1459989368.163838,0.440918,-0.590698,0.508240
1459989368.164350,0.442017,-0.593262,0.510376
1459989368.194262,0.442444,-0.591003,0.509277
1459989368.195237,0.443176,-0.590271,0.514404
1459989368.195710,0.441772,-0.590881,0.513062
1459989368.223884,0.436646,-0.586609,0.516479
1459989368.225051,0.438538,-0.584351,0.514282
1459989368.225595,0.437317,-0.581421,0.519287
1459989368.254543,0.437561,-0.582275,0.522278
1459989368.254962,0.437134,-0.579834,0.520752
1459989368.255952,0.438293,-0.578979,0.523621
1459989368.283885,0.440613,-0.579773,0.523865
1459989368.284302,0.438965,-0.580383,0.526917
1459989368.286206,0.441650,-0.579590,0.528137
1459989368.313991,0.443176,-0.581116,0.525452
1459989368.314425,0.449219,-0.581421,0.526550
1459989368.315856,0.444275,-0.574219,0.527466
1459989368.316009,0.449402,-0.576111,0.529846
1459989368.344227,0.455261,-0.580872,0.529663
1459989368.345427,0.456055,-0.576965,0.530823
1459989368.345825,0.454285,-0.576477,0.530518
1459989368.373906,0.455078,-0.572876,0.528870
1459989368.374429,0.455872,-0.573242,0.531921
1459989368.375415,0.460022,-0.575684,0.532227
1459989368.404309,0.462280,-0.578125,0.534302
1459989368.406188,0.462463,-0.576050,0.533203
1459989368.406546,0.461548,-0.575562,0.536011
1459989368.434270,0.457947,-0.573364,0.538513
1459989368.434763,0.457642,-0.573059,0.538330
1459989368.435473,0.455078,-0.568848,0.537842
1459989368.464361,0.455994,-0.569458,0.535645
1459989368.464766,0.457397,-0.569946,0.535278
1459989368.465231,0.458191,-0.572693,0.534058
1459989368.494314,0.458252,-0.575745,0.532654
1459989368.495088,0.455811,-0.576660,0.531616
1459989368.495696,0.456482,-0.573120,0.528442
1459989368.554102,0.451538,-0.568665,0.527710
1459989368.554386,0.445190,-0.566284,0.523438
1459989368.556078,0.454712,-0.577454,0.519653
1459989368.558133,0.447632,-0.570129,0.518372
1459989368.584257,0.442139,-0.567322,0.513733
1459989368.584576,0.446167,-0.571411,0.509094
1459989368.585066,0.450195,-0.576721,0.510376
1459989368.614035,0.449768,-0.575989,0.505615
1459989368.615034,0.451477,-0.579590,0.506958
1459989368.615268,0.453125,-0.580994,0.509155
1459989368.644051,0.457642,-0.585632,0.506653
1459989368.644713,0.458557,-0.589600,0.510193
1459989368.645996,0.459229,-0.591248,0.503296
1459989368.673798,0.461304,-0.592773,0.507812
1459989368.674492,0.461121,-0.593994,0.501587
1459989368.675003,0.464417,-0.599976,0.498901
1459989368.704288,0.468750,-0.603760,0.505188
1459989368.706275,0.469055,-0.605896,0.502563
1459989368.706587,0.468628,-0.607422,0.501282
1459989368.733905,0.468567,-0.605469,0.501465
1459989368.734422,0.473450,-0.611267,0.502502
1459989368.736137,0.479248,-0.616333,0.506592
1459989368.764480,0.475098,-0.610046,0.501526
1459989368.764861,0.475281,-0.612671,0.502197
1459989368.765109,0.478943,-0.616638,0.506165
1459989368.794168,0.478760,-0.615234,0.500366
1459989368.794792,0.479919,-0.615295,0.504883
1459989368.796457,0.479126,-0.615112,0.503540
1459989368.824483,0.476807,-0.613953,0.504150
1459989368.824761,0.478088,-0.613098,0.502502
1459989368.825244,0.477051,-0.612366,0.503845
1459989368.854316,0.477722,-0.612549,0.502930
1459989368.855653,0.476501,-0.613098,0.506042
1459989368.856726,0.472717,-0.612305,0.507690
1459989368.884363,0.469116,-0.610596,0.502808
1459989368.884721,0.464355,-0.604797,0.503601
1459989368.885910,0.461609,-0.602478,0.503357
1459989368.914356,0.459473,-0.601746,0.503540
1459989368.914721,0.458191,-0.602783,0.503723
1459989368.915170,0.453369,-0.596008,0.502258
1459989368.944092,0.446472,-0.590820,0.501953
1459989368.946886,0.445312,-0.588989,0.503723
1459989368.947198,0.439636,-0.586914,0.505798
1459989368.974357,0.437927,-0.584595,0.506042
1459989368.975249,0.436279,-0.580627,0.504761
1459989368.976013,0.434326,-0.580688,0.503235
1459989369.034218,0.432495,-0.578979,0.503601
1459989369.034764,0.433960,-0.577820,0.503479
1459989369.036627,0.430359,-0.575012,0.502136
1459989369.039516,0.430969,-0.573242,0.502625
1459989369.040327,0.427429,-0.569275,0.503662
1459989369.040524,0.430176,-0.569336,0.501953
1459989369.064384,0.430542,-0.568542,0.500732
1459989369.064673,0.428955,-0.566284,0.499573
1459989369.064801,0.434204,-0.571411,0.499023
1459989369.094108,0.441345,-0.575500,0.498901
1459989369.094508,0.442993,-0.576233,0.494812
1459989369.094756,0.423645,-0.552063,0.488647
1459989369.124626,0.422424,-0.550354,0.487305
1459989369.124974,0.436218,-0.565308,0.490784
1459989369.125280,0.431946,-0.560608,0.487671
1459989369.154419,0.422668,-0.549011,0.481873
1459989369.156140,0.422241,-0.546692,0.479187
1459989369.156389,0.429382,-0.555054,0.475586
1459989369.184373,0.429077,-0.552368,0.472961
1459989369.184734,0.425964,-0.550903,0.474182
1459989369.185192,0.431030,-0.561523,0.473389
1459989369.214409,0.442200,-0.576172,0.482239
1459989369.215067,0.447388,-0.585205,0.496155
1459989369.215310,0.460876,-0.604065,0.503052
1459989369.244019,0.479858,-0.630005,0.520020
1459989369.245431,0.501953,-0.663635,0.542236
1459989369.245764,0.533508,-0.705200,0.573242
1459989369.273793,0.570129,-0.753052,0.610901
1459989369.274569,0.620728,-0.814087,0.659790
1459989369.275027,0.670166,-0.873718,0.730103
1459989369.304451,0.690369,-0.904358,0.785522
1459989369.305582,0.808838,-1.053467,0.889954
1459989369.307083,0.896912,-1.160217,0.962219
1459989369.333868,0.920349,-1.183289,1.020813
1459989369.334367,0.963013,-1.242737,1.088013
1459989369.363964,1.041077,-1.344055,1.103516
1459989369.364945,1.017822,-1.327087,1.072571
1459989369.366281,0.993225,-1.303528,1.045288
1459989369.394357,0.974976,-1.291748,0.986511
1459989369.394917,0.958984,-1.278381,0.951660
1459989369.395357,0.945251,-1.267578,0.883667
1459989369.424426,0.903564,-1.214111,0.829407
1459989369.424697,0.870850,-1.169434,0.783508
1459989369.425190,0.859436,-1.152527,0.746826
1459989369.453948,0.815186,-1.085632,0.724548
1459989369.456806,0.786926,-1.029419,0.686462
1459989369.457148,0.770691,-0.988098,0.701172
1459989369.483804,0.770691,-0.972595,0.660706
1459989369.484870,0.730164,-0.912781,0.675537
1459989369.485265,0.696289,-0.863098,0.643188
1459989369.514180,0.670166,-0.822632,0.623352
1459989369.514514,0.633850,-0.786926,0.627747
1459989369.515422,0.609375,-0.759827,0.585022
1459989369.544382,0.589600,-0.730896,0.585449
1459989369.544915,0.564697,-0.713989,0.568909
1459989369.545121,0.497681,-0.645386,0.536804
1459989369.574467,0.475342,-0.622314,0.529480
1459989369.575099,0.472229,-0.609436,0.525635
1459989369.575415,0.431763,-0.563110,0.527100
1459989369.603945,0.402283,-0.533875,0.498962
1459989369.606134,0.386841,-0.510193,0.503540
1459989369.606857,0.378906,-0.501648,0.481812
1459989369.634315,0.328613,-0.451355,0.464844
1459989369.634668,0.289001,-0.409790,0.438232
1459989369.636307,0.250122,-0.372375,0.426880
1459989369.664318,0.192261,-0.309082,0.330322
1459989369.664602,0.097839,-0.207825,0.293335
1459989369.665331,0.064636,-0.181519,0.235107
1459989369.694011,0.048523,-0.167847,0.184631
1459989369.695268,0.008423,-0.104065,0.081482
1459989369.695673,-0.055481,-0.011719,-0.008240
1459989369.724464,-0.151245,0.101868,-0.059265
1459989369.724812,-0.100830,0.069092,-0.108215
1459989369.725253,-0.179871,0.193115,-0.243469
1459989369.753946,-0.304504,0.387085,-0.172668
1459989369.754981,-0.085632,0.092407,-0.015137
1459989369.755184,-0.148804,-0.023926,-0.216064
1459989369.784561,-0.083679,-0.029419,-0.364136
1459989369.784947,0.161987,-0.196106,-0.513977
1459989369.785932,0.036255,-0.159546,-0.241028
1459989369.813978,-0.112549,-0.062439,-0.201904
1459989369.814495,-0.100037,-0.036377,0.129517
1459989369.815524,-0.268921,-0.018250,0.298462
1459989369.844366,0.040955,-0.188110,0.344177
1459989369.845155,-0.052612,-0.143738,0.331116
1459989369.845393,-0.100952,-0.059265,-0.058228
1459989369.874702,-0.194580,-0.059204,0.212585
1459989369.874972,0.237854,-0.312744,0.320374
1459989369.875394,0.391907,-0.505310,0.583008
1459989369.904685,0.704163,-0.930481,0.671936
1459989369.906232,0.499939,-0.634155,0.594727
1459989369.908193,0.573608,-0.719910,0.486755
1459989369.934314,0.680908,-0.905640,0.702087
1459989369.935183,0.551514,-0.731567,0.527710
1459989369.936202,0.525330,-0.705933,0.524292
1459989369.963832,0.588318,-0.790833,0.610107
1459989369.964556,0.601196,-0.785095,0.476318
1459989369.965080,0.536865,-0.624207,0.559082
1459989369.994326,0.607971,-0.773560,0.448669
1459989369.994690,0.413757,-0.531677,0.491211
1459989369.995406,0.564331,-0.707764,0.319458
1459989370.024558,0.411621,-0.558228,0.369507
1459989370.024877,0.360962,-0.510742,0.297729
1459989370.025118,0.441650,-0.619019,0.271545
1459989370.054035,0.408203,-0.586121,0.304382
1459989370.056415,0.405151,-0.565857,0.200439
1459989370.057202,0.301331,-0.428528,0.267395
1459989370.084628,0.359741,-0.487183,0.182678
1459989370.085212,0.390015,-0.519592,0.262207
1459989370.085439,0.395020,-0.540527,0.223694
1459989370.114346,0.395996,-0.557312,0.226257
